행정동코드,연도,월,시간대구분,총생활인구수,월별총인구,시간대비율
11440655,2023,1,11,781877.6418,19482493.7338,0.04013231840252193
11440655,2023,1,12,779902.4052,19482493.7338,0.0400309331986056
11440655,2023,1,13,785107.5114,19482493.7338,0.04029810157402613
11440655,2023,1,14,794080.6904,19482493.7338,0.04075867808556543
11440655,2023,1,15,794298.3307,19482493.7338,0.0407698491555
11440655,2023,1,16,797257.7743,19482493.7338,0.04092175186571957
11440655,2023,1,17,797483.1984,19482493.7338,0.04093332246356397
11440655,2023,1,18,807932.3745,19482493.7338,0.04146965914832173
11440655,2023,1,19,809835.541,19482493.7338,0.04156734512866921
11440655,2023,1,20,815348.4474,19482493.7338,0.04185031231322607
11440655,2023,1,21,818876.8838,19482493.7338,0.042031420360697354
11440655,2023,1,22,812933.698,19482493.7338,0.04172636773852254
11440655,2023,1,23,852497.091,19482493.7338,0.04375708277637018
11440655,2023,12,0,898513.3287,20600028.076700002,0.043617092430872854
11440655,2023,12,1,889582.2201,20600028.076700002,0.04318354406061109
11440655,2023,12,2,884638.5016,20600028.076700002,0.04294355805274774
11440655,2023,12,3,880704.3521,20600028.076700002,0.04275258018197242
11440655,2023,12,4,874836.3831,20600028.076700002,0.04246772770613347
11440655,2023,12,5,871642.4207,20600028.076700002,0.042312681199006975
11440655,2023,12,6,860652.5013,20600028.076700002,0.041779190693116336
11440655,2023,12,7,824117.5123000001,20600028.076700002,0.04000564995501786
11440655,2023,12,8,798396.5927,20600028.076700002,0.03875706332667767
11440655,2023,12,9,811950.8191,20600028.076700002,0.03941503458523778
11440655,2023,12,10,826466.1176,20600028.076700002,0.04011965976564799
11440655,2023,12,11,831990.2793,20600028.076700002,0.04038782258947677
11440655,2023,12,12,841622.6053,20600028.076700002,0.04085541059295599
11440655,2023,12,13,847625.842,20600028.076700002,0.04114682945304919
11440655,2023,12,14,855153.779,20600028.076700002,0.04151226278993453
11440655,2023,12,15,863305.0391,20600028.076700002,0.04190795448849195
11440655,2023,12,16,860482.2438,20600028.076700002,0.041770925777196516
11440655,2023,12,17,862758.6909,20600028.076700002,0.04188143276735809
11440655,2023,12,18,868940.6437,20600028.076700002,0.04218152715446197
11440655,2023,12,19,872162.4747,20600028.076700002,0.0423379265044048
11440655,2023,12,20,866380.9025,20600028.076700002,0.0420572680422671
11440655,2023,12,21,862934.2184,20600028.076700002,0.041889953508171957
11440655,2023,12,22,850777.1684,20600028.076700002,0.04129980625425872
11440655,2023,12,23,894393.4403,20600028.076700002,0.04341709812093015
11440660,2023,1,0,1726730.6534,55428420.6825,0.03115244187257112
11440660,2023,1,1,1659435.6014999999,55428420.6825,0.029938352582791903
11440660,2023,1,2,1612152.0844,55428420.6825,0.02908529711922665
11440660,2023,1,3,1565336.4107,55428420.6825,0.028240682152327893
11440660,2023,1,4,1546103.5008,55428420.6825,0.02789369572076117
11440660,2023,1,5,1521285.1717,55428420.6825,0.027445941142975848
11440660,2023,1,6,1514139.553,55428420.6825,0.02731702499108094
11440660,2023,1,7,1590403.5319,55428420.6825,0.02869292525958847
11440660,2023,1,8,1774618.1551,55428420.6825,0.032016393995152874
11440660,2023,1,9,2026345.8239,55428420.6825,0.03655788490722347
11440660,2023,1,10,2247477.9158,55428420.6825,0.04054739226062018
11440660,2023,1,11,2477833.1777,55428420.6825,0.04470329746346729
11440660,2023,1,12,2697219.5003,55428420.6825,0.04866130889331965
11440660,2023,1,13,2886791.356,55428420.6825,0.05208142899354564
11440660,2023,1,14,3028571.4752,55428420.6825,0.054639324698569094
11440660,2023,1,15,3121434.5423,55428420.6825,0.05631469386760837
11440660,2023,1,16,3188070.2429,55428420.6825,0.057516887611891596
11440660,2023,1,17,3239191.615,55428420.6825,0.05843918291582654
11440660,2023,1,18,3245828.2481,55428420.6825,0.05855891631285069
11440660,2023,1,19,3122782.2571,55428420.6825,0.056339008376003266
11440660,2023,1,20,2922029.9646,55428420.6825,0.05271717881585883
11440660,2023,1,21,2632193.0801,55428420.6825,0.04748814863727558
11440660,2023,1,22,2264229.7358999997,55428420.6825,0.040849616641068544
11440660,2023,1,23,1818217.0851,55428420.6825,0.032802974768394444
11440660,2023,12,0,1744209.6151,58347233.0705,0.029893613172581813
11440660,2023,12,1,1664654.9592,58347233.0705,0.028530143960530652
11440660,2023,12,2,1614360.4587,58347233.0705,0.027668157918463672
11440660,2023,12,3,1564660.5496,58347233.0705,0.02681636244360459
11440660,2023,12,4,1536629.6756,58347233.0705,0.026335947648851072
11440660,2023,12,5,1520571.4402,58347233.0705,0.02606072919280883
11440660,2023,12,6,1513672.2591,58347233.0705,0.0259424856920131
11440660,2023,12,7,1595013.8134,58347233.0705,0.027336580150643497
11440660,2023,12,8,1788972.4065,58347233.0705,0.030660792506448663
11440660,2023,12,9,2052736.3745,58347233.0705,0.03518138335745437
11440660,2023,12,10,2295551.4343,58347233.0705,0.03934293562003742
11440660,2023,12,11,2580816.1662999997,58347233.0705,0.04423202319091365
11440660,2023,12,12,2844245.4216,58347233.0705,0.048746877476835024
11440660,2023,12,13,3074495.6461,58347233.0705,0.05269308387571931
11440660,2023,12,14,3250023.584,58347233.0705,0.05570141741036888
11440660,2023,12,15,3367537.2277,58347233.0705,0.05771545710884114
11440660,2023,12,16,3447844.0885,58347233.0705,0.05909181819014497
11440660,2023,12,17,3512363.212,58347233.0705,0.060197596821019245
11440660,2023,12,18,3521127.2122,58347233.0705,0.06034780103360651
11440660,2023,12,19,3410233.2803,58347233.0705,0.05844721507495431
11440660,2023,12,20,3193906.4382,58347233.0705,0.054739638370526596
11440660,2023,12,21,2881663.7445,58347233.0705,0.04938818163010632
11440660,2023,12,22,2472835.0094999997,58347233.0705,0.04238135862436037
11440660,2023,12,23,1899109.0533999999,58347233.0705,0.03254839952916598
11440680,2023,1,0,568334.7316,16131628.9198,0.035231081400739675
11440680,2023,1,1,565106.7082,16131628.9198,0.03503097616548733
11440680,2023,1,2,559043.6568,16131628.9198,0.03465512748770389
11440680,2023,1,3,558886.7425,16131628.9198,0.03464540036710249
11440680,2023,1,4,557418.0111,16131628.9198,0.03455435367818459
11440680,2023,1,5,566236.7023,16131628.9198,0.03510102452239028
11440680,2023,1,6,577677.3637,16131628.9198,0.03581023135183561
11440680,2023,1,7,606325.8344,16131628.9198,0.037586150624615115
11440680,2023,1,8,632513.8859,16131628.9198,0.03920954846188229
11440680,2023,1,9,659293.0949,16131628.9198,0.040869592164420675
11440680,2023,1,10,688268.3907,16131628.9198,0.04266577133169842
11440680,2023,1,11,714590.0399,16131628.9198,0.04429745089306576
11440680,2023,1,12,745402.9764,16131628.9198,0.04620754544416098
11440680,2023,1,13,756027.6689,16131628.9198,0.04686617034514412
11440680,2023,1,14,761426.1555,16131628.9198,0.04720082263765835
11440680,2023,1,15,762644.405,16131628.9198,0.04727634194857585
11440680,2023,1,16,774489.8989,16131628.9198,0.048010644352808614
11440680,2023,1,17,798570.7244,16131628.9198,0.0495034152081091
11440680,2023,1,18,817197.4151,16131628.9198,0.05065808413786223
11440680,2023,1,19,778859.0251,16131628.9198,0.0482814865734995
11440680,2023,1,20,741299.9277,16131628.9198,0.04595319737302701
11440680,2023,1,21,697830.8245,16131628.9198,0.043258546794581965
11440680,2023,1,22,649519.3327,16131628.9198,0.040263716449786324
11440680,2023,1,23,594665.4036,16131628.9198,0.03686332028565982
11440680,2023,12,0,524009.9669,15251927.5376,0.03435696672490596
11440680,2023,12,1,521077.7313,15251927.5376,0.034164713280692344
11440680,2023,12,2,516911.48949999997,15251927.5376,0.03389155162360152
11440680,2023,12,3,515790.8347,15251927.5376,0.03381807535004611
11440680,2023,12,4,517703.6025,15251927.5376,0.03394348689526126
11440680,2023,12,5,533614.9817,15251927.5376,0.0349867241622083
11440680,2023,12,6,545660.406,15251927.5376,0.035776488227786556
11440680,2023,12,7,579576.1333,15251927.5376,0.0380001892791054
11440680,2023,12,8,609114.2832,15251927.5376,0.03993687235258452
11440680,2023,12,9,634162.4074,15251927.5376,0.04157916472109007
11440680,2023,12,10,666217.1686,15251927.5376,0.04368085063068914
11440680,2023,12,11,692428.965,15251927.5376,0.04539943972937067
11440680,2023,12,12,710706.2395,15251927.5376,0.046597798065059176
11440680,2023,12,13,722144.184,15251927.5376,0.047347732423965776
11440680,2023,12,14,713538.8447,15251927.5376,0.046783519193947104
11440680,2023,12,15,711611.3471,15251927.5376,0.04665714188227629
11440680,2023,12,16,721830.7505,15251927.5376,0.04732718200506119
11440680,2023,12,17,746300.6587,15251927.5376,0.048931563362084776
11440680,2023,12,18,772952.6904,15251927.5376,0.05067901670096904
11440680,2023,12,19,746309.2043,15251927.5376,0.04893212365847872
11440680,2023,12,20,712655.3554,15251927.5376,0.04672559279101725
11440680,2023,12,21,670648.8191,15251927.5376,0.043971413937462976
11440680,2023,12,22,617839.2933,15251927.5376,0.04050893185644006
11440680,2023,12,23,549122.1805,15251927.5376,0.03600346114589582
11440690,2023,1,0,652777.6785,14312183.6642,0.04560992884215394
11440690,2023,1,1,655810.6468,14312183.6642,0.04582184397482419
11440690,2023,1,2,654991.7014,14312183.6642,0.04576462381756416
11440690,2023,1,3,656081.04,14312183.6642,0.04584073649369791
11440690,2023,1,4,647960.668,14312183.6642,0.04527336171773608
11440690,2023,1,5,640312.5952,14312183.6642,0.04473898674188032
11440690,2023,1,6,627689.588,14312183.6642,0.043857010413448014
11440690,2023,1,7,602302.1335,14312183.6642,0.042083175260430566
11440690,2023,1,8,550497.8484,14312183.6642,0.03846358189051167
11440690,2023,1,9,529641.6668,14312183.6642,0.03700634922152567
11440690,2023,1,10,522372.2826,14312183.6642,0.03649843342261208
11440690,2023,1,11,523797.0576,14312183.6642,0.03659798322112144
11440690,2023,1,12,533802.6388,14312183.6642,0.03729707858174259
11440690,2023,1,13,537198.9008000001,14312183.6642,0.03753437724138007
11440690,2023,1,14,548078.3564,14312183.6642,0.038294530678148316
11440690,2023,1,15,555158.1191,14312183.6642,0.03878919752047714
11440690,2023,1,16,561579.4838,14312183.6642,0.0392378617390661
11440690,2023,1,17,569507.9156,14312183.6642,0.03979182554962226
11440690,2023,1,18,587217.6294,14312183.6642,0.04102921281459277
11440690,2023,1,19,604185.8894,14312183.6642,0.04221479430223423
11440690,2023,1,20,614904.2981,14312183.6642,0.04296369530514762
11440690,2023,1,21,627791.6432,14312183.6642,0.04386414106537329
11440690,2023,1,22,643328.2137,14312183.6642,0.04494968963465714
11440690,2023,1,23,665195.6691,14312183.6642,0.04647758055005243
11440690,2023,12,0,728243.7324,15650123.0801,0.04653277988120121
11440690,2023,12,1,739827.4982,15650123.0801,0.047272950788529694
11440690,2023,12,2,738687.6965,15650123.0801,0.047200120581753276
11440690,2023,12,3,740743.0335,15650123.0801,0.04733145098659933
11440690,2023,12,4,741955.0659,15650123.0801,0.04740889653726986
11440690,2023,12,5,722533.0787,15650123.0801,0.046167884750934696
11440690,2023,12,6,704338.431,15650123.0801,0.045005296597034776
11440690,2023,12,7,668380.9905,15650123.0801,0.042707714634518334
11440690,2023,12,8,605522.4850999999,15650123.0801,0.038691228305415395
11440690,2023,12,9,579550.5334,15650123.0801,0.037031691727519425
11440690,2023,12,10,570135.0929,15650123.0801,0.03643007086793831
11440690,2023,12,11,567901.3284,15650123.0801,0.036287339434545283
11440690,2023,12,12,571305.2626,15650123.0801,0.03650484150673846
11440690,2023,12,13,571148.9582,15650123.0801,0.036494854083687536
11440690,2023,12,14,579804.7598,15650123.0801,0.03704793609816743
11440690,2023,12,15,593176.8171,15650123.0801,0.037902373934314754
11440690,2023,12,16,602769.7813,15650123.0801,0.03851533807209831
11440690,2023,12,17,610668.305,15650123.0801,0.03902003210291034
11440690,2023,12,18,629686.0329,15650123.0801,0.04023521282721928
11440690,2023,12,19,644128.4351,15650123.0801,0.04115804277086134
11440690,2023,12,20,653741.7288,15650123.0801,0.04177230590801352
11440690,2023,12,21,667166.7293,15650123.0801,0.04263012666963236
11440690,2023,12,22,685062.0349,15650123.0801,0.043773587683223675
11440690,2023,12,23,733645.2686000001,15650123.0801,0.0468779232498734
11440700,2023,1,0,536821.1932,11969536.8548,0.04484895278005055
11440700,2023,1,1,538892.704,11969536.8548,0.04502201802268517
11440700,2023,1,2,540577.8184,11969536.8548,0.04516280161527039
11440700,2023,1,3,544019.8245,11969536.8548,0.04545036546521332
11440700,2023,1,4,533249.597,11969536.8548,0.04455056227059923
11440700,2023,1,5,530842.1912,11969536.8548,0.04434943453865742
11440700,2023,1,6,526671.8508,11969536.8548,0.044001021692731165
11440700,2023,1,7,509704.7827,11969536.8548,0.042583500839098815
11440700,2023,1,8,483638.8085,11969536.8548,0.04040580804144081
11440700,2023,1,9,464694.76889999997,11969536.8548,0.038823120270827266
11440700,2023,1,10,456981.9043,11969536.8548,0.03817874574793945
11440700,2023,1,11,453587.5312,11969536.8548,0.03789516141705209
11440700,2023,1,12,452503.6352,11969536.8548,0.03780460686902333
11440700,2023,1,13,453439.7045,11969536.8548,0.037882811173112554
11440700,2023,1,14,454049.6887,11969536.8548,0.03793377256012356
11440700,2023,1,15,458825.0571,11969536.8548,0.038332732725243485
11440700,2023,1,16,466243.4724,11969536.8548,0.03895250735729411
11440700,2023,1,17,477634.5958,11969536.8548,0.03990418356149343
11440700,2023,1,18,493694.7704,11969536.8548,0.041245937615541024
11440700,2023,1,19,507742.8959,11969536.8548,0.04241959417973519
11440700,2023,1,20,512567.5324,11969536.8548,0.04282267046902915
11440700,2023,1,21,515929.0959,11969536.8548,0.0431035137080599
11440700,2023,1,22,521999.486,11969536.8548,0.043610667006774684
11440700,2023,1,23,535223.9458,11969536.8548,0.044715510073003825
11440700,2023,12,0,549798.0564,12359817.3541,0.044482700726772545
11440700,2023,12,1,552060.0289,12359817.3541,0.04466571091496515
11440700,2023,12,2,555170.3717,12359817.3541,0.044917360491240496
11440700,2023,12,3,558362.1293,12359817.3541,0.04517559712278273
11440700,2023,12,4,559038.2225,12359817.3541,0.04523029802819504
11440700,2023,12,5,557297.9582999999,12359817.3541,0.04508949787313265
11440700,2023,12,6,551795.5888,12359817.3541,0.04464431576870821
11440700,2023,12,7,531169.9892,12359817.3541,0.04297555327739533
11440700,2023,12,8,490007.9202,12359817.3541,0.03964523958256183
11440700,2023,12,9,470021.6877,12359817.3541,0.03802820658543828
11440700,2023,12,10,462722.8152,12359817.3541,0.037437674193988434
11440700,2023,12,11,461386.6196,12359817.3541,0.037329566156327446
11440700,2023,12,12,460587.6179,12359817.3541,0.03726492105056988
11440700,2023,12,13,459352.5679,12359817.3541,0.03716499643480763
11440700,2023,12,14,461818.47239999997,12359817.3541,0.03736450621956849
11440700,2023,12,15,475765.6088,12359817.3541,0.03849293198836623
11440700,2023,12,16,488385.2242,12359817.3541,0.03951395155835315
11440700,2023,12,17,497244.5083,12359817.3541,0.04023073270860705
11440700,2023,12,18,516881.2171,12359817.3541,0.04181948667134147
11440700,2023,12,19,532421.404,12359817.3541,0.043076801925668026
11440700,2023,12,20,537299.7617,12359817.3541,0.04347149689244938
11440700,2023,12,21,541250.7036,12359817.3541,0.04379115710965229
11440700,2023,12,22,546675.949,12359817.3541,0.044230099307952686
11440700,2023,12,23,543302.9314,12359817.3541,0.04395719741115555
11440710,2023,1,0,566637.804,13033924.9061,0.04347407308866788
11440710,2023,1,1,558475.0414,13033924.9061,0.0428478025938778
11440710,2023,1,2,554793.7677,13033924.9061,0.04256536474599077
11440710,2023,1,3,550126.2814,13033924.9061,0.04220726184654752
11440710,2023,1,4,552542.6061,13033924.9061,0.04239264918899485
11440710,2023,1,5,547761.7158,13033924.9061,0.04202584561029981
11440710,2023,1,6,541033.2663,13033924.9061,0.041509619719137046
11440710,2023,1,7,524698.1973,13033924.9061,0.04025634650192256
11440710,2023,1,8,493828.5337,13033924.9061,0.03788793761339561
11440710,2023,1,9,482401.64,13033924.9061,0.037011233644152076
11440710,2023,1,10,482925.5867,13033924.9061,0.03705143233363162
11440710,2023,1,11,492182.4634,13033924.9061,0.03776164639169081
11440710,2023,1,12,510077.2992,13033924.9061,0.03913458937923442
11440710,2023,1,13,531391.0139,13033924.9061,0.040769838535075806
11440710,2023,1,14,544177.1117,13033924.9061,0.04175082453063083
11440710,2023,1,15,553209.622,13033924.9061,0.04244382455672218
11440710,2023,1,16,563336.026,13033924.9061,0.04322075123636422
11440710,2023,1,17,570568.4389,13033924.9061,0.04377564264107188
11440710,2023,1,18,586377.512,13033924.9061,0.04498855994832146
11440710,2023,1,19,591919.4554,13033924.9061,0.045413753697704375
11440710,2023,1,20,576596.1791,13033924.9061,0.0442381081104854
11440710,2023,1,21,552188.026,13033924.9061,0.042365444789510084
11440710,2023,1,22,533246.2745,13033924.9061,0.04091217943494793
11440710,2023,1,23,573431.0436,13033924.9061,0.043995269861623096
11440710,2023,12,0,556157.7486,13608030.2197,0.040869820217981634
11440710,2023,12,1,558619.8541,13608030.2197,0.04105075055545514
11440710,2023,12,2,560048.065,13608030.2197,0.04115570409222288
11440710,2023,12,3,562360.2494,13608030.2197,0.041325617324532785
11440710,2023,12,4,562526.6243,13608030.2197,0.04133784355399538
11440710,2023,12,5,555452.1076,13608030.2197,0.040817965468351626
11440710,2023,12,6,548198.6238000001,13608030.2197,0.04028493580256655
11440710,2023,12,7,536517.3854,13608030.2197,0.03942652806747133
11440710,2023,12,8,506941.5812,13608030.2197,0.03725311988697039
11440710,2023,12,9,501689.3629,13608030.2197,0.03686715526055469
11440710,2023,12,10,506761.7595,13608030.2197,0.037239905505675165
11440710,2023,12,11,521132.8731,13608030.2197,0.038295981467293426
11440710,2023,12,12,550422.1599,13608030.2197,0.040448334624005156
11440710,2023,12,13,572723.556,13608030.2197,0.04208717549516334
11440710,2023,12,14,587591.2098,13608030.2197,0.04317974022054706
11440710,2023,12,15,600392.8103,13608030.2197,0.044120478908903846
11440710,2023,12,16,609025.029,13608030.2197,0.044754826317061666
11440710,2023,12,17,618840.8271999999,13608030.2197,0.04547615027369059
11440710,2023,12,18,633650.8273,13608030.2197,0.046564478258042066
11440710,2023,12,19,637493.5897,13608030.2197,0.04684686757802145
11440710,2023,12,20,617160.5773,13608030.2197,0.045352675393574036
11440710,2023,12,21,582860.1448,13608030.2197,0.04283207307669028
11440710,2023,12,22,557318.742,13608030.2197,0.040955137003824686
11440710,2023,12,23,564144.5115,13608030.2197,0.041456735647404895
11440720,2023,1,0,693181.9465,16162497.5916,0.04288829387731891
11440720,2023,1,1,699547.8509,16162497.5916,0.04328216273106021
11440720,2023,1,2,701335.4268,16162497.5916,0.043392762957904424
11440720,2023,1,3,702170.5859,16162497.5916,0.043444435609069056
11440720,2023,1,4,723496.4236,16162497.5916,0.04476389985518183
11440720,2023,1,5,729563.1981,16162497.5916,0.04513926105573991
11440720,2023,1,6,728604.0379,16162497.5916,0.04507991625494016
11440720,2023,1,7,715733.5416,16162497.5916,0.04428359772638
11440720,2023,1,8,694822.4383,16162497.5916,0.042989793771793926
11440720,2023,1,9,689411.3423,16162497.5916,0.04265500046591202
11440720,2023,1,10,680270.9596,16162497.5916,0.042089470129514604
11440720,2023,1,11,669772.0011,16162497.5916,0.041439882499849215
11440720,2023,1,12,656229.145,16162497.5916,0.0406019639774645
11440720,2023,1,13,643997.3448,16162497.5916,0.03984516261488567
11440720,2023,1,14,639684.8013,16162497.5916,0.03957833853800282
11440720,2023,1,15,638496.8989,16162497.5916,0.03950484108544218
11440720,2023,1,16,635865.513,16162497.5916,0.039342032962187294
11440720,2023,1,17,635581.9761,16162497.5916,0.039324490073262296
11440720,2023,1,18,632327.9305,16162497.5916,0.03912315698216311
11440720,2023,1,19,632690.2143,16162497.5916,0.03914557206980329
11440720,2023,1,20,639629.0229,16162497.5916,0.03957488743772058
11440720,2023,1,21,646464.644,16162497.5916,0.039997818427269655
11440720,2023,1,22,653346.4818,16162497.5916,0.040423608919178323
11440720,2023,1,23,680273.8664,16162497.5916,0.04208964997795595
11440720,2023,12,0,678894.5296,15136437.7609,0.044851671200584614
11440720,2023,12,1,672418.8998,15136437.7609,0.044423853909469554
11440720,2023,12,2,672698.1994,15136437.7609,0.04444230604493312
11440720,2023,12,3,675114.9677,15136437.7609,0.044601971637206285
11440720,2023,12,4,679681.451,15136437.7609,0.04490365974719185
11440720,2023,12,5,687099.6662,15136437.7609,0.04539374964266002
11440720,2023,12,6,685483.7714,15136437.7609,0.0452869943528405
11440720,2023,12,7,673435.5144,15136437.7609,0.04449101730788989
11440720,2023,12,8,657273.7857,15136437.7609,0.04342328070068443
11440720,2023,12,9,641839.4190999999,15136437.7609,0.042403597810706864
11440720,2023,12,10,626047.7779,15136437.7609,0.041360311308991614
11440720,2023,12,11,612739.3874,15136437.7609,0.040481082608671
11440720,2023,12,12,602845.4835,15136437.7609,0.03982743450095323
11440720,2023,12,13,594912.8637,15136437.7609,0.03930336008362294
11440720,2023,12,14,590153.4476,15136437.7609,0.038988925724946125
11440720,2023,12,15,585088.8202,15136437.7609,0.03865432735510492
11440720,2023,12,16,581757.4434,15136437.7609,0.03843423747315096
11440720,2023,12,17,579188.6363,15136437.7609,0.038264527324661755
11440720,2023,12,18,576079.3261,15136437.7609,0.03805910843752888
11440720,2023,12,19,581057.5953,15136437.7609,0.03838800148876315
11440720,2023,12,20,590999.7817,15136437.7609,0.03904483941569484
11440720,2023,12,21,606698.6694,15136437.7609,0.040081998088559924
11440720,2023,12,22,619181.0489,15136437.7609,0.040906655758823934
11440720,2023,12,23,665747.2752,15136437.7609,0.0439830880763596
11440730,2023,1,0,1155067.0844,26359407.060200002,0.043819919080958114
11440730,2023,1,1,1153683.8961,26359407.060200002,0.04376744489984922
11440730,2023,1,2,1157119.9199,26359407.060200002,0.043897797748536325
11440730,2023,1,3,1158004.8033,26359407.060200002,0.043931367676645065
11440730,2023,1,4,1171418.1318,26359407.060200002,0.044440230735262674
11440730,2023,1,5,1182146.7278,26359407.060200002,0.04484724277371626
11440730,2023,1,6,1193291.0658,26359407.060200002,0.04527002686648999
11440730,2023,1,7,1172190.648,26359407.060200002,0.04446953777537309
11440730,2023,1,8,1127842.2786,26359407.060200002,0.042787088344749834
11440730,2023,1,9,1078483.4323,26359407.060200002,0.04091455584857974
11440730,2023,1,10,1054878.9863,26359407.060200002,0.040019071138089404
11440730,2023,1,11,1021929.1026,26359407.060200002,0.03876904743214076
11440730,2023,1,12,1016872.1860999999,26359407.060200002,0.03857720258189618
11440730,2023,1,13,1015022.0142,26359407.060200002,0.038507012387717136
11440730,2023,1,14,1022240.7563,26359407.060200002,0.03878087067608886
11440730,2023,1,15,1031628.4248,26359407.060200002,0.03913701178649246
11440730,2023,1,16,1034706.0802,26359407.060200002,0.0392537691700319
11440730,2023,1,17,1029372.1682,26359407.060200002,0.03905141590814636
11440730,2023,1,18,1042636.6779,26359407.060200002,0.03955463321002673
11440730,2023,1,19,1056895.6437,26359407.060200002,0.040095577312731126
11440730,2023,1,20,1085062.4087,26359407.060200002,0.04116414326854616
11440730,2023,1,21,1109913.7039,26359407.060200002,0.04210692984728992
11440730,2023,1,22,1137439.0753000001,26359407.060200002,0.0431511631768613
11440730,2023,1,23,1151561.844,26359407.060200002,0.04368694035378133
11440730,2023,12,0,1148769.7929,26147398.1444,0.04393438255523074
11440730,2023,12,1,1172404.5491,26147398.1444,0.04483828725999242
11440730,2023,12,2,1189831.3704,26147398.1444,0.04550477121391241
11440730,2023,12,3,1202953.0209,26147398.1444,0.046006605102987534
11440730,2023,12,4,1212098.5525,26147398.1444,0.046356373425995946
11440730,2023,12,5,1212393.3434,26147398.1444,0.04636764762231835
11440730,2023,12,6,1204195.5944,26147398.1444,0.04605412698234004
11440730,2023,12,7,1161271.9568,26147398.1444,0.04441252435086778
11440730,2023,12,8,1114982.1366,26147398.1444,0.04264218299818853
11440730,2023,12,9,1069576.929,26147398.1444,0.04090567340938554
11440730,2023,12,10,1043483.0633,26147398.1444,0.03990772074289477
11440730,2023,12,11,1013148.5702,26147398.1444,0.038747586456015566
11440730,2023,12,12,996353.0642,26147398.1444,0.03810524698088897
11440730,2023,12,13,991825.105,26147398.1444,0.037932076435391704
11440730,2023,12,14,995477.4391,26147398.1444,0.03807175894146094
11440730,2023,12,15,1005542.1311,26147398.1444,0.03845668029938793
11440730,2023,12,16,1004878.853,26147398.1444,0.03843131341216125
11440730,2023,12,17,1001575.1162,26147398.1444,0.038304962913279686
11440730,2023,12,18,1008489.0188,26147398.1444,0.038569383203276325
11440730,2023,12,19,1025994.3508,26147398.1444,0.03923886977717275
11440730,2023,12,20,1049969.4128,26147398.1444,0.04015578938300109
11440730,2023,12,21,1077354.9585,26147398.1444,0.041203141993335864
11440730,2023,12,22,1102873.5145,26147398.1444,0.04217909209969341
11440730,2023,12,23,1141956.3009,26147398.1444,0.04367380244082041
11440740,2023,1,0,1135829.6549,34721876.6298,0.03271221964786246
11440740,2023,1,1,1127475.7809,34721876.6298,0.03247162568201586
11440740,2023,1,2,1123612.0471,34721876.6298,0.032360349041032584
11440740,2023,1,3,1125331.079,34721876.6298,0.03240985765251485
11440740,2023,1,4,1135070.4971,34721876.6298,0.032690355685609095
11440740,2023,1,5,1163483.927,34721876.6298,0.03350867061146809
11440740,2023,1,6,1215938.3319,34721876.6298,0.035019372508697376
11440740,2023,1,7,1348019.3447,34721876.6298,0.038823343538495966
11440740,2023,1,8,1565034.921,34721876.6298,0.045073454343674824
11440740,2023,1,9,1702072.2657,34721876.6298,0.049020169152931066
11440740,2023,1,10,1749745.8057,34721876.6298,0.05039318077060049
11440740,2023,1,11,1767250.584,34721876.6298,0.050897323403403257
11440740,2023,1,12,1792273.2995,34721876.6298,0.05161798478259047
11440740,2023,1,13,1816818.2889999999,34721876.6298,0.05232488751603703
11440740,2023,1,14,1818504.4352,34721876.6298,0.05237344900993258
11440740,2023,1,15,1801250.6029,34721876.6298,0.051876533693863754
11440740,2023,1,16,1780851.9256,34721876.6298,0.051289045940321853
11440740,2023,1,17,1703543.7566,34721876.6298,0.04906254851265545
11440740,2023,1,18,1530978.1775,34721876.6298,0.04409261036847416
11440740,2023,1,19,1382982.3342,34721876.6298,0.03983028765827298
11440740,2023,1,20,1312180.04,34721876.6298,0.0377911612897623
11440740,2023,1,21,1255995.732,34721876.6298,0.036173037114072444
11440740,2023,1,22,1210136.8604000001,34721876.6298,0.03485228846649959
11440740,2023,1,23,1157496.9379,34721876.6298,0.03333624360921149
11440740,2023,12,0,1200029.1827,35821011.0328,0.033500706655129775
11440740,2023,12,1,1192797.7465,35821011.0328,0.03329882971219875
11440740,2023,12,2,1190653.7411,35821011.0328,0.03323897642112228
11440740,2023,12,3,1198301.6385,35821011.0328,0.03345247953506278
11440740,2023,12,4,1212410.4552,35821011.0328,0.033846349397839155
11440740,2023,12,5,1250567.4293,35821011.0328,0.03491156148984463
11440740,2023,12,6,1301022.7928,35821011.0328,0.036320102512145756
11440740,2023,12,7,1421037.247,35821011.0328,0.03967049522133275
11440740,2023,12,8,1605918.5361,35821011.0328,0.04483174789872678
11440740,2023,12,9,1720727.4461,35821011.0328,0.04803681963427533
11440740,2023,12,10,1762957.8588,35821011.0328,0.04921574818716657
11440740,2023,12,11,1779340.7743,35821011.0328,0.049673103103391535
11440740,2023,12,12,1799597.3149,35821011.0328,0.05023859637161481
11440740,2023,12,13,1822172.6432999999,35821011.0328,0.05086882225718037
11440740,2023,12,14,1828888.8204,35821011.0328,0.05105631492995419
11440740,2023,12,15,1819828.1294,35821011.0328,0.05080337145519565
11440740,2023,12,16,1805050.8059,35821011.0328,0.05039083917109935
11440740,2023,12,17,1715617.3436,35821011.0328,0.047894163066170066
11440740,2023,12,18,1557069.7552,35821011.0328,0.043468057162715144
11440740,2023,12,19,1436626.9736,35821011.0328,0.040105707018836874
