연도,자치구명,행정동명,행정동코드,월,전력사용량,시간대구분,시간대비율,추정전력
2023,용산구,원효로제1동,11170560,1,7623.115,0,0.0404319254446035,308.2172173356386
2023,용산구,원효로제1동,11170560,1,7623.115,1,0.04054988738924139,309.11645480523686
2023,용산구,원효로제1동,11170560,1,7623.115,2,0.0405455053150263,309.0830497495567
2023,용산구,원효로제1동,11170560,1,7623.115,3,0.04040900392913842,308.042483987274
2023,용산구,원효로제1동,11170560,1,7623.115,4,0.04100948246337432,312.6200009087857
2023,용산구,원효로제1동,11170560,1,7623.115,5,0.04131742844392493,314.9675085323108
2023,용산구,원효로제1동,11170560,1,7623.115,6,0.04209799843808192,320.9178833633189
2023,용산구,원효로제1동,11170560,1,7623.115,7,0.04299350292626449,327.74441705975073
2023,용산구,원효로제1동,11170560,1,7623.115,8,0.0437831070094516,333.76365979035563
2023,용산구,원효로제1동,11170560,1,7623.115,9,0.04413127338085068,336.4177720786635
2023,용산구,원효로제1동,11170560,1,7623.115,10,0.04373599526099984,333.4045215140568
2023,용산구,원효로제1동,11170560,1,7623.115,11,0.04359215052778092,332.30797657058463
2023,용산구,원효로제1동,11170560,1,7623.115,12,0.04369540079876951,333.0950652601118
2023,용산구,원효로제1동,11170560,1,7623.115,13,0.043260023410104056,329.7761333579154
2023,용산구,원효로제1동,11170560,1,7623.115,14,0.04236274972760189,322.93611288972784
2023,용산구,원효로제1동,11170560,1,7623.115,15,0.042419686416836674,323.3701478194839
2023,용산구,원효로제1동,11170560,1,7623.115,16,0.0426449099134999,325.0870524352498
2023,용산구,원효로제1동,11170560,1,7623.115,17,0.04232986623321317,322.6854382304008
2023,용산구,원효로제1동,11170560,1,7623.115,18,0.04007779871879859,305.5176685802543
2023,용산구,원효로제1동,11170560,1,7623.115,19,0.039182165839809,298.6901561459356
2023,용산구,원효로제1동,11170560,1,7623.115,20,0.03921040685057798,298.90544061874374
2023,용산구,원효로제1동,11170560,1,7623.115,21,0.03932536305198326,299.78176496201934
2023,용산구,원효로제1동,11170560,1,7623.115,22,0.039655056054092995,302.2950526317971
2023,용산구,원효로제1동,11170560,1,7623.115,23,0.04123931245597461,314.3720213728269
2023,용산구,원효로제1동,11170560,12,6431.804,0,0.039992561594123656,257.2243176313309
2023,용산구,원효로제1동,11170560,12,6431.804,1,0.039875728591128694,256.4728706553359
2023,용산구,원효로제1동,11170560,12,6431.804,2,0.03995865339461299,257.00622673808545
2023,용산구,원효로제1동,11170560,12,6431.804,3,0.04003719848686033,257.51141337658225
2023,용산구,원효로제1동,11170560,12,6431.804,4,0.040206741846905834,258.60188303789636
2023,용산구,원효로제1동,11170560,12,6431.804,5,0.04062135989989054,261.2686250895556
2023,용산구,원효로제1동,11170560,12,6431.804,6,0.04182579108360027,269.01529039466453
2023,용산구,원효로제1동,11170560,12,6431.804,7,0.04334629666338801,278.79488426476564
2023,용산구,원효로제1동,11170560,12,6431.804,8,0.04452177373202798,286.3553223767525
2023,용산구,원효로제1동,11170560,12,6431.804,9,0.044931966802947615,288.99360381106567
2023,용산구,원효로제1동,11170560,12,6431.804,10,0.04444154025907526,285.8392764044813
2023,용산구,원효로제1동,11170560,12,6431.804,11,0.04470396803218584,287.52716040528503
2023,용산구,원효로제1동,11170560,12,6431.804,12,0.044230512098122766,284.4819846347544
2023,용산구,원효로제1동,11170560,12,6431.804,13,0.04361934089422724,280.55105124085435
2023,용산구,원효로제1동,11170560,12,6431.804,14,0.043071307923453664,277.02621058730097
2023,용산구,원효로제1동,11170560,12,6431.804,15,0.04295666862111877,276.2888730639862
2023,용산구,원효로제1동,11170560,12,6431.804,16,0.042986280241725516,276.47932920385114
2023,용산구,원효로제1동,11170560,12,6431.804,17,0.04251630618285504,273.4565481721118
2023,용산구,원효로제1동,11170560,12,6431.804,18,0.03992371130690045,256.7814860785675
2023,용산구,원효로제1동,11170560,12,6431.804,19,0.0389107524231245,250.26633307806185
2023,용산구,원효로제1동,11170560,12,6431.804,20,0.03888592519839095,250.1066492347117
2023,용산구,원효로제1동,11170560,12,6431.804,21,0.03896730593862607,250.63007420527893
2023,용산구,원효로제1동,11170560,12,6431.804,22,0.03938022581169878,253.28589389658748
2023,용산구,원효로제1동,11170560,12,6431.804,23,0.04008808297300928,257.838692418133
2023,용산구,원효로제2동,11170570,1,14783.708,0,0.047169739456585605,697.3436545622403
2023,용산구,원효로제2동,11170570,1,14783.708,1,0.04761643493321354,703.9474700536285
2023,용산구,원효로제2동,11170570,1,14783.708,2,0.047592530036619236,703.5940670426081
2023,용산구,원효로제2동,11170570,1,14783.708,3,0.047512855222361955,702.4161778536742
2023,용산구,원효로제2동,11170570,1,14783.708,4,0.04687725922820589,693.0197122701013
2023,용산구,원효로제2동,11170570,1,14783.708,5,0.04658730088557227,688.7330528004419
2023,용산구,원효로제2동,11170570,1,14783.708,6,0.04615460645246592,682.3362246481721
2023,용산구,원효로제2동,11170570,1,14783.708,7,0.04466132605248889,660.2600032527885
2023,용산구,원효로제2동,11170570,1,14783.708,8,0.04363418586562357,645.0750626551062
2023,용산구,원효로제2동,11170570,1,14783.708,9,0.04204254570723049,621.5447193123491
2023,용산구,원효로제2동,11170570,1,14783.708,10,0.04083627331861458,603.7115405505889
2023,용산구,원효로제2동,11170570,1,14783.708,11,0.03972296643436608,587.2527366594694
2023,용산구,원효로제2동,11170570,1,14783.708,12,0.03876782757272826,573.1322426295634
2023,용산구,원효로제2동,11170570,1,14783.708,13,0.038098502378865085,563.2371344064468
2023,용산구,원효로제2동,11170570,1,14783.708,14,0.03758340404333457,555.6220710226777
2023,용산구,원효로제2동,11170570,1,14783.708,15,0.037222774080950975,550.2906229627476
2023,용산구,원효로제2동,11170570,1,14783.708,16,0.03696689970545383,546.5078509107154
2023,용산구,원효로제2동,11170570,1,14783.708,17,0.03661416215318877,541.2930819373942
2023,용산구,원효로제2동,11170570,1,14783.708,18,0.035782455887646385,528.997379365845
2023,용산구,원효로제2동,11170570,1,14783.708,19,0.036127622261618635,534.1002182500695
2023,용산구,원효로제2동,11170570,1,14783.708,20,0.037252477488052306,550.7297494599388
2023,용산구,원효로제2동,11170570,1,14783.708,21,0.03849036177283821,569.0302692640024
2023,용산구,원효로제2동,11170570,1,14783.708,22,0.03970481612206723,586.9844077423343
2023,용산구,원효로제2동,11170570,1,14783.708,23,0.046980672939907625,694.5485503870959
2023,용산구,원효로제2동,11170570,12,16802.894,0,0.04596874091447932,772.4078808994591
2023,용산구,원효로제2동,11170570,12,16802.894,1,0.047135196704971016,792.0077139027773
2023,용산구,원효로제2동,11170570,12,16802.894,2,0.047311442383520676,794.9691513574053
2023,용산구,원효로제2동,11170570,12,16802.894,3,0.047336304160277815,795.3869011569071
2023,용산구,원효로제2동,11170570,12,16802.894,4,0.047204727823320455,793.1760379141043
2023,용산구,원효로제2동,11170570,12,16802.894,5,0.04708439920678111,791.1541689252272
2023,용산구,원효로제2동,11170570,12,16802.894,6,0.04653754946683671,781.9655107110138
2023,용산구,원효로제2동,11170570,12,16802.894,7,0.04471459451274982,751.3345918507168
2023,용산구,원효로제2동,11170570,12,16802.894,8,0.042950799834060645,721.6977368269386
2023,용산구,원효로제2동,11170570,12,16802.894,9,0.04177964330320162,702.0189177815067
2023,용산구,원효로제2동,11170570,12,16802.894,10,0.04020537056226798,675.5665797885092
2023,용산구,원효로제2동,11170570,12,16802.894,11,0.03897436588601048,654.8821386998501
2023,용산구,원효로제2동,11170570,12,16802.894,12,0.038044576598249995,639.2589878552752
2023,용산구,원효로제2동,11170570,12,16802.894,13,0.037790514409012405,634.9900078201081
2023,용산구,원효로제2동,11170570,12,16802.894,14,0.03762326237683273,632.1796896521084
2023,용산구,원효로제2동,11170570,12,16802.894,15,0.03772639180762716,633.9125625460275
2023,용산구,원효로제2동,11170570,12,16802.894,16,0.037720888969002726,633.8200989319221
2023,용산구,원효로제2동,11170570,12,16802.894,17,0.03691335025535916,620.251111525673
2023,용산구,원효로제2동,11170570,12,16802.894,18,0.0358812662624579,602.9091135938562
2023,용산구,원효로제2동,11170570,12,16802.894,19,0.03670232145775123,616.7052170085194
2023,용산구,원효로제2동,11170570,12,16802.894,20,0.03807907664713008,639.8386885196022
2023,용산구,원효로제2동,11170570,12,16802.894,21,0.039656135453754494,666.3378404790786
2023,용산구,원효로제2동,11170570,12,16802.894,22,0.04127538587003303,693.5459335832628
2023,용산구,원효로제2동,11170570,12,16802.894,23,0.04538369513431139,762.5774186701501
2023,용산구,효창동,11170580,1,2059.882,0,0.04177117557611202,86.04369268807278
2023,용산구,효창동,11170580,1,2059.882,1,0.03900071999103938,80.33688109658218
2023,용산구,효창동,11170580,1,2059.882,2,0.038870005971113744,80.06762563978972
2023,용산구,효창동,11170580,1,2059.882,3,0.03834366789492305,78.98343131072988
2023,용산구,효창동,11170580,1,2059.882,4,0.04043150469261552,83.28412874923424
2023,용산구,효창동,11170580,1,2059.882,5,0.04176296005240348,86.02676967866499
2023,용산구,효창동,11170580,1,2059.882,6,0.042982775731016054,88.53944603835681
2023,용산구,효창동,11170580,1,2059.882,7,0.04372410813473403,90.0665033127922
2023,용산구,효창동,11170580,1,2059.882,8,0.04286086948099971,88.28833354826064
2023,용산구,효창동,11170580,1,2059.882,9,0.042164777858109195,86.85446694391769
2023,용산구,효창동,11170580,1,2059.882,10,0.041405691251759046,85.29083810705593
2023,용산구,효창동,11170580,1,2059.882,11,0.04028121388431056,82.9745474184414
2023,용산구,효창동,11170580,1,2059.882,12,0.03964654116121671,81.66719650024939
2023,용산구,효창동,11170580,1,2059.882,13,0.03992056671408936,82.23165680415183
2023,용산구,효창동,11170580,1,2059.882,14,0.04044316814014574,83.30815407485969
2023,용산구,효창동,11170580,1,2059.882,15,0.040666553041502684,83.76830061223663
2023,용산구,효창동,11170580,1,2059.882,16,0.04075923939221213,83.9592235577087
2023,용산구,효창동,11170580,1,2059.882,17,0.04150210482151875,85.48943868395968
2023,용산구,효창동,11170580,1,2059.882,18,0.042393531360935155,87.32567216682583
2023,용산구,효창동,11170580,1,2059.882,19,0.043285058896335535,89.16211368950144
2023,용산구,효창동,11170580,1,2059.882,20,0.04444500806609105,91.55147210519577
2023,용산구,효창동,11170580,1,2059.882,21,0.046063078814640605,94.88450691485953
2023,용산구,효창동,11170580,1,2059.882,22,0.04693358122893303,96.67763916901703
2023,용산구,효창동,11170580,1,2059.882,23,0.04034209784324343,83.09996118953596
2023,용산구,효창동,11170580,12,1781.539,0,0.04351098700979313,77.51652028643984
2023,용산구,효창동,11170580,12,1781.539,1,0.04304519293707902,76.68668997993082
2023,용산구,효창동,11170580,12,1781.539,2,0.0433564813944042,77.24126250690546
2023,용산구,효창동,11170580,12,1781.539,3,0.04367902454541637,77.81588570961654
2023,용산구,효창동,11170580,12,1781.539,4,0.04403003467634023,78.4412239472525
2023,용산구,효창동,11170580,12,1781.539,5,0.04463202447793602,79.51369225639766
2023,용산구,효창동,11170580,12,1781.539,6,0.04465029305378308,79.54623843674366
2023,용산구,효창동,11170580,12,1781.539,7,0.04442432127406255,79.14366089827213
2023,용산구,효창동,11170580,12,1781.539,8,0.04426882488528986,78.86663801731441
2023,용산구,효창동,11170580,12,1781.539,9,0.04308290339864523,76.75387263791902
2023,용산구,효창동,11170580,12,1781.539,10,0.04162645736210768,74.15915722243196
2023,용산구,효창동,11170580,12,1781.539,11,0.040234102106794005,71.67862203323568
2023,용산구,효창동,11170580,12,1781.539,12,0.039080725521258984,69.6238366644182
2023,용산구,효창동,11170580,12,1781.539,13,0.03837003581442787,68.35771523480001
2023,용산구,효창동,11170580,12,1781.539,14,0.03803499724144001,67.76083095051779
2023,용산구,효창동,11170580,12,1781.539,15,0.037907561811953254,67.53379976290539
2023,용산구,효창동,11170580,12,1781.539,16,0.03770958654979286,67.18109911233142
2023,용산구,효창동,11170580,12,1781.539,17,0.03763229283801061,67.04339735033659
2023,용산구,효창동,11170580,12,1781.539,18,0.03846263050104984,68.52267628020982
2023,용산구,효창동,11170580,12,1781.539,19,0.03998700087547475,71.23840155269241
2023,용산구,효창동,11170580,12,1781.539,20,0.04175005988835086,74.3793599434327
2023,용산구,효창동,11170580,12,1781.539,21,0.043566529649813994,77.61547166579997
2023,용산구,효창동,11170580,12,1781.539,22,0.04488810779389581,79.96991467102934
2023,용산구,효창동,11170580,12,1781.539,23,0.04206982439287978,74.94903287906665
2023,용산구,용문동,11170590,1,2428.605,0,0.053191301925075755,129.1806618117486
2023,용산구,용문동,11170590,1,2428.605,1,0.05340161388412446,129.6914264870541
2023,용산구,용문동,11170590,1,2428.605,2,0.05348116657449418,129.88462854864943
2023,용산구,용문동,11170590,1,2428.605,3,0.0539403441192723,130.9997894297853
2023,용산구,용문동,11170590,1,2428.605,4,0.05303950428625277,128.81200530711493
2023,용산구,용문동,11170590,1,2428.605,5,0.0516633774225185,125.46993672521555
2023,용산구,용문동,11170590,1,2428.605,6,0.0496425956252927,120.56225594856397
2023,용산구,용문동,11170590,1,2428.605,7,0.04535139389904801,110.14062198019751
2023,용산구,용문동,11170590,1,2428.605,8,0.040746657008995435,98.95753494533136
2023,용산구,용문동,11170590,1,2428.605,9,0.03779610754194598,91.79181575690771
2023,용산구,용문동,11170590,1,2428.605,10,0.03549270166785131,86.19775273405203
2023,용산구,용문동,11170590,1,2428.605,11,0.034162268003435484,82.96665488448343
2023,용산구,용문동,11170590,1,2428.605,12,0.0331024265268466,80.39271857523228
2023,용산구,용문동,11170590,1,2428.605,13,0.03163513316301766,76.8292425753705
2023,용산구,용문동,11170590,1,2428.605,14,0.03173898893668259,77.08146722657202
2023,용산구,용문동,11170590,1,2428.605,15,0.03185335379870649,77.35921430230758
2023,용산구,용문동,11170590,1,2428.605,16,0.0321172614380035,78.0001417146425
2023,용산구,용문동,11170590,1,2428.605,17,0.03259354868254809,79.15685529817969
2023,용산구,용문동,11170590,1,2428.605,18,0.03435501618927447,83.43476409235294
2023,용산구,용문동,11170590,1,2428.605,19,0.03598801816777321,87.40068086234486
2023,용산구,용문동,11170590,1,2428.605,20,0.038069500862835524,92.45578014298667
2023,용산구,용문동,11170590,1,2428.605,21,0.04037702126222498,98.05983572254588
2023,용산구,용문동,11170590,1,2428.605,22,0.04319032833821228,104.89224735382403
2023,용산구,용문동,11170590,1,2428.605,23,0.05307037067556775,128.88696757453724
2023,용산구,용문동,11170590,12,2140.079,0,0.05008682293099723,107.18975793134562
2023,용산구,용문동,11170590,12,2140.079,1,0.05066988945946724,108.4375663645272
2023,용산구,용문동,11170590,12,2140.079,2,0.05122103512778902,109.6170616352436
2023,용산구,용문동,11170590,12,2140.079,3,0.05181644826712882,110.89129279106879
2023,용산구,용문동,11170590,12,2140.079,4,0.05196555565516371,111.21039438094711
2023,용산구,용문동,11170590,12,2140.079,5,0.05128886600474707,109.76222507057312
2023,용산구,용문동,11170590,12,2140.079,6,0.04975368269340714,106.47681150482406
2023,용산구,용문동,11170590,12,2140.079,7,0.04559558959525935,97.57816378543303
2023,용산구,용문동,11170590,12,2140.079,8,0.03976527246111548,85.10082452331157
2023,용산구,용문동,11170590,12,2140.079,9,0.03704662163647736,79.28269698517083
2023,용산구,용문동,11170590,12,2140.079,10,0.03513910866410861,75.2004685307769
2023,용산구,용문동,11170590,12,2140.079,11,0.03404456789153871,72.85806480875627
2023,용산구,용문동,11170590,12,2140.079,12,0.03340493646710768,71.48920302959135
2023,용산구,용문동,11170590,12,2140.079,13,0.03241008251474039,69.3601369780631
2023,용산구,용문동,11170590,12,2140.079,14,0.03288230243371161,70.37072491003512
2023,용산구,용문동,11170590,12,2140.079,15,0.033744366676473354,72.21561049262043
2023,용산구,용문동,11170590,12,2140.079,16,0.03462338882103914,74.09678732474062
2023,용산구,용문동,11170590,12,2140.079,17,0.03517596836638299,75.27935120556054
2023,용산구,용문동,11170590,12,2140.079,18,0.03631856952497787,77.72460795044512
2023,용산구,용문동,11170590,12,2140.079,19,0.03814978363857198,81.64355081945149
2023,용산구,용문동,11170590,12,2140.079,20,0.03966959839403982,84.89607446151835
2023,용산구,용문동,11170590,12,2140.079,21,0.04187571716527139,89.61734291533683
2023,용산구,용문동,11170590,12,2140.079,22,0.04416041432641026,94.50677533124976
2023,용산구,용문동,11170590,12,2140.079,23,0.04919141128407377,105.27350626940931
2023,용산구,한강로동,11170625,1,33775.011,0,0.02788017127798314,941.6530915957645
2023,용산구,한강로동,11170625,1,33775.011,1,0.027752868925176675,937.3534532294003
2023,용산구,한강로동,11170625,1,33775.011,2,0.0273686426715026,924.3762072850697
2023,용산구,한강로동,11170625,1,33775.011,3,0.027283308136246943,921.49403241813
2023,용산구,한강로동,11170625,1,33775.011,4,0.027266521219788748,920.9270541300983
2023,용산구,한강로동,11170625,1,33775.011,5,0.02786489444914435,941.1371165336893
2023,용산구,한강로동,11170625,1,33775.011,6,0.02972181145133562,1003.8545087087864
2023,용산구,한강로동,11170625,1,33775.011,7,0.03474139317452144,1173.3909366247865
2023,용산구,한강로동,11170625,1,33775.011,8,0.040206394317447484,1357.9714103421263
2023,용산구,한강로동,11170625,1,33775.011,9,0.045377607010999334,1532.6291759501796
2023,용산구,한강로동,11170625,1,33775.011,10,0.04888990668456116,1651.2571360600266
2023,용산구,한강로동,11170625,1,33775.011,11,0.05284134073020383,1784.7168644173823
2023,용산구,한강로동,11170625,1,33775.011,12,0.05536970334480295,1870.1123395374564
2023,용산구,한강로동,11170625,1,33775.011,13,0.058009450105794766,1959.2698154271693
2023,용산구,한강로동,11170625,1,33775.011,14,0.058029204271767845,1959.937012600206
2023,용산구,한강로동,11170625,1,33775.011,15,0.058819949124957686,1986.644428714886
2023,용산구,한강로동,11170625,1,33775.011,16,0.05729182064097296,1935.0318723588887
2023,용산구,한강로동,11170625,1,33775.011,17,0.05559979461527945,1877.8836747288042
2023,용산구,한강로동,11170625,1,33775.011,18,0.05206679231329482,1758.556483116248
2023,용산구,한강로동,11170625,1,33775.011,19,0.04662057340820882,1574.6103796885602
2023,용산구,한강로동,11170625,1,33775.011,20,0.04207046897407462,1420.9305523745288
2023,용산구,한강로동,11170625,1,33775.011,21,0.03704803949138399,1251.2979413499286
2023,용산구,한강로동,11170625,1,33775.011,22,0.033074625912597355,1117.0958540188606
2023,용산구,한강로동,11170625,1,33775.011,23,0.028804717747953408,972.8796587890215
2023,용산구,한강로동,11170625,12,30393.659,0,0.027409609127153376,833.0783131339873
2023,용산구,한강로동,11170625,12,30393.659,1,0.02689096186598537,817.3147251367631
2023,용산구,한강로동,11170625,12,30393.659,2,0.02672467598034232,812.2606886320152
2023,용산구,한강로동,11170625,12,30393.659,3,0.026760532731254907,813.3505064921003
2023,용산구,한강로동,11170625,12,30393.659,4,0.027104296890317438,823.7987571190686
2023,용산구,한강로동,11170625,12,30393.659,5,0.02768753643670923,841.5255410074154
2023,용산구,한강로동,11170625,12,30393.659,6,0.030057259365340615,913.550091624719
2023,용산구,한강로동,11170625,12,30393.659,7,0.034395594353559586,1045.4079658844155
2023,용산구,한강로동,11170625,12,30393.659,8,0.039297562058879576,1194.3967007489236
2023,용산구,한강로동,11170625,12,30393.659,9,0.044537881242845356,1353.6691750775378
2023,용산구,한강로동,11170625,12,30393.659,10,0.04765656053857456,1448.4572501222915
2023,용산구,한강로동,11170625,12,30393.659,11,0.05269120166043683,1601.4784155675509
2023,용산구,한강로동,11170625,12,30393.659,12,0.055474126538020675,1686.0616853194508
2023,용산구,한강로동,11170625,12,30393.659,13,0.0575324572083695,1748.6218858232744
2023,용산구,한강로동,11170625,12,30393.659,14,0.05726873350897913,1740.6063576337851
2023,용산구,한강로동,11170625,12,30393.659,15,0.05857156066255805,1780.2040418756035
2023,용산구,한강로동,11170625,12,30393.659,16,0.0573155061199232,1742.0279484213588
2023,용산구,한강로동,11170625,12,30393.659,17,0.05615419530110058,1706.7314634010534
2023,용산구,한강로동,11170625,12,30393.659,18,0.05310448830023497,1614.0397087668312
2023,용산구,한강로동,11170625,12,30393.659,19,0.04883168239820467,1484.173503207335
2023,용산구,한강로동,11170625,12,30393.659,20,0.0443592945724793,1348.2412727164867
2023,용산구,한강로동,11170625,12,30393.659,21,0.038281835942927146,1163.5250675432712
2023,용산구,한강로동,11170625,12,30393.659,22,0.033457167459599264,1016.8857388729563
2023,용산구,한강로동,11170625,12,30393.659,23,0.028435279736204272,864.2521958718025
2023,용산구,이촌제1동,11170630,1,5929.353,0,0.04141169901685578,245.54458180069085
2023,용산구,이촌제1동,11170630,1,5929.353,1,0.040893059837658736,242.46938702760136
2023,용산구,이촌제1동,11170630,1,5929.353,2,0.040329720166466985,239.12914725820153
2023,용산구,이촌제1동,11170630,1,5929.353,3,0.039995886458324977,237.14972935932857
2023,용산구,이촌제1동,11170630,1,5929.353,4,0.03988329148840092,236.48211403662447
2023,용산구,이촌제1동,11170630,1,5929.353,5,0.04107554128014531,243.55138391605342
2023,용산구,이촌제1동,11170630,1,5929.353,6,0.042602394948516996,252.60463829517408
2023,용산구,이촌제1동,11170630,1,5929.353,7,0.04431102074214699,262.73568377051146
2023,용산구,이촌제1동,11170630,1,5929.353,8,0.043711207569920064,259.17917973832823
2023,용산구,이촌제1동,11170630,1,5929.353,9,0.042723988892699676,253.3256117128955
2023,용산구,이촌제1동,11170630,1,5929.353,10,0.041789408884564117,247.7841569379169
2023,용산구,이촌제1동,11170630,1,5929.353,11,0.0410820137256108,243.58976132999157
2023,용산구,이촌제1동,11170630,1,5929.353,12,0.04055621501793891,240.47211518526112
2023,용산구,이촌제1동,11170630,1,5929.353,13,0.04026562633211416,238.7491122892001
2023,용산구,이촌제1동,11170630,1,5929.353,14,0.04011138560879733,237.8345645936793
2023,용산구,이촌제1동,11170630,1,5929.353,15,0.04044864713726532,239.83430724928556
2023,용산구,이촌제1동,11170630,1,5929.353,16,0.04086830310455269,242.3225956178888
2023,용산구,이촌제1동,11170630,1,5929.353,17,0.042231693622273886,250.40661927431054
2023,용산구,이촌제1동,11170630,1,5929.353,18,0.0435262730985997,258.0826379760014
2023,용산구,이촌제1동,11170630,1,5929.353,19,0.04188054037601373,248.32450772013812
2023,용산구,이촌제1동,11170630,1,5929.353,20,0.04209153373134719,249.57556180456467
2023,용산구,이촌제1동,11170630,1,5929.353,21,0.04241818963638922,251.51241997509334
2023,용산구,이촌제1동,11170630,1,5929.353,22,0.04314244623595876,255.8067930165208
2023,용산구,이촌제1동,11170630,1,5929.353,23,0.04264991308743784,252.88639011473882
2023,용산구,이촌제1동,11170630,12,5240.61,0,0.04145822721448472,217.26640012250076
2023,용산구,이촌제1동,11170630,12,5240.61,1,0.041392417997712885,216.9215196829941
2023,용산구,이촌제1동,11170630,12,5240.61,2,0.04138145471374078,216.86406538737705
2023,용산구,이촌제1동,11170630,12,5240.61,3,0.04145863956031065,217.26856106615958
2023,용산구,이촌제1동,11170630,12,5240.61,4,0.04164600556566038,218.25047322745542
2023,용산구,이촌제1동,11170630,12,5240.61,5,0.04297370451454549,225.20842561597223
2023,용산구,이촌제1동,11170630,12,5240.61,6,0.04434370625061265,232.38807041402316
2023,용산구,이촌제1동,11170630,12,5240.61,7,0.04525630133217648,237.17062532441736
2023,용산구,이촌제1동,11170630,12,5240.61,8,0.04405607279790885,230.88069566544908
2023,용산구,이촌제1동,11170630,12,5240.61,9,0.04253480915551214,222.90834620846846
2023,용산구,이촌제1동,11170630,12,5240.61,10,0.04106389807515536,215.19987489163992
2023,용산구,이촌제1동,11170630,12,5240.61,11,0.040151476892659924,210.4182313184425
2023,용산구,이촌제1동,11170630,12,5240.61,12,0.039620934815273796,207.637867202272
2023,용산구,이촌제1동,11170630,12,5240.61,13,0.03914187719518636,205.12731304786558
2023,용산구,이촌제1동,11170630,12,5240.61,14,0.0390446013976196,204.61752853037925
2023,용산구,이촌제1동,11170630,12,5240.61,15,0.03992899647251399,209.2522982038215
2023,용산구,이촌제1동,11170630,12,5240.61,16,0.0408684205895266,214.17545362567895
2023,용산구,이촌제1동,11170630,12,5240.61,17,0.04166202810293156,218.33444109650415
2023,용산구,이촌제1동,11170630,12,5240.61,18,0.042171889941463994,221.00642814613562
2023,용산구,이촌제1동,11170630,12,5240.61,19,0.04095119383941794,214.60923594679204
2023,용산구,이촌제1동,11170630,12,5240.61,20,0.04162775514048969,218.15482986680166
2023,용산구,이촌제1동,11170630,12,5240.61,21,0.0423344808459543,221.85850366611655
2023,용산구,이촌제1동,11170630,12,5240.61,22,0.0430828647133051,225.78049164519382
2023,용산구,이촌제1동,11170630,12,5240.61,23,0.04184824287583667,219.31032009753838
2023,용산구,이촌제2동,11170640,1,1543.256,0,0.040732664897314766,62.8609294987704
2023,용산구,이촌제2동,11170640,1,1543.256,1,0.04020558607896043,62.04751194987216
2023,용산구,이촌제2동,11170640,1,1543.256,2,0.04010821174995778,61.89723843239285
2023,용산구,이촌제2동,11170640,1,1543.256,3,0.03999646818196915,61.72478950063299
2023,용산구,이촌제2동,11170640,1,1543.256,4,0.04033347108364505,62.24487125066173
2023,용산구,이촌제2동,11170640,1,1543.256,5,0.042624674496810865,65.78078466525035
2023,용산구,이촌제2동,11170640,1,1543.256,6,0.045108737836969476,69.61433031933016
2023,용산구,이촌제2동,11170640,1,1543.256,7,0.0479160042397889,73.94666103907967
2023,용산구,이촌제2동,11170640,1,1543.256,8,0.04510220652390162,69.60425083125033
2023,용산구,이촌제2동,11170640,1,1543.256,9,0.04236771421331795,65.3842291659882
2023,용산구,이촌제2동,11170640,1,1543.256,10,0.041249010163598866,63.65778242903494
2023,용산구,이촌제2동,11170640,1,1543.256,11,0.038735953557112235,59.7794927427348
2023,용산구,이촌제2동,11170640,1,1543.256,12,0.03881964077732702,59.90864354745459
2023,용산구,이촌제2동,11170640,1,1543.256,13,0.03831821124310443,59.134809410188375
2023,용산구,이촌제2동,11170640,1,1543.256,14,0.0391410156044056,60.404607177592574
2023,용산구,이촌제2동,11170640,1,1543.256,15,0.03961251175208727,61.13224643647919
2023,용산구,이촌제2동,11170640,1,1543.256,16,0.040723261395651855,62.8464174884081
2023,용산구,이촌제2동,11170640,1,1543.256,17,0.04359099611193245,67.27206629571643
2023,용산구,이촌제2동,11170640,1,1543.256,18,0.04391181505322397,67.7671720517782
2023,용산구,이촌제2동,11170640,1,1543.256,19,0.04128561729279962,63.714276600816774
2023,용산구,이촌제2동,11170640,1,1543.256,20,0.04254507257545531,65.65793852250687
2023,용산구,이촌제2동,11170640,1,1543.256,21,0.04374218841391603,67.5053947229064
2023,용산구,이촌제2동,11170640,1,1543.256,22,0.04437099884192636,68.4758101887959
2023,용산구,이촌제2동,11170640,1,1543.256,23,0.039457967914822985,60.89374573235806
2023,용산구,이촌제2동,11170640,12,1341.211,0,0.04096508722041406,54.94282559597876
2023,용산구,이촌제2동,11170640,12,1341.211,1,0.04150303107465884,55.66432181067425
2023,용산구,이촌제2동,11170640,12,1341.211,2,0.04178173532388142,56.03812301547833
2023,용산구,이촌제2동,11170640,12,1341.211,3,0.04219730601857134,56.59549100247409
2023,용산구,이촌제2동,11170640,12,1341.211,4,0.04283145727535707,57.44602164373893
2023,용산구,이촌제2동,11170640,12,1341.211,5,0.044704459687075954,59.958113081362825
2023,용산구,이촌제2동,11170640,12,1341.211,6,0.04591398167372003,61.58033727459172
2023,용산구,이촌제2동,11170640,12,1341.211,7,0.04696109244627639,62.9847337609628
2023,용산구,이촌제2동,11170640,12,1341.211,8,0.04407525458025392,59.11421627083694
2023,용산구,이촌제2동,11170640,12,1341.211,9,0.04149055123695217,55.64758371506385
2023,용산구,이촌제2동,11170640,12,1341.211,10,0.03975927916016727,53.325582561687106
2023,용산구,이촌제2동,11170640,12,1341.211,11,0.03763291200006353,50.473675536517206
2023,용산구,이촌제2동,11170640,12,1341.211,12,0.03706570489929808,49.71293113369248
