연도,자치구명,행정동명,행정동코드,월,전력사용량
2021,종로구,교남동,11110580,8,5205.131
2021,종로구,교남동,11110580,9,4161.801
2021,종로구,교남동,11110580,10,3670.084
2021,종로구,교남동,11110580,11,3677.537
2021,종로구,교남동,11110580,12,4238.335
2022,종로구,교남동,11110580,1,4505.078
2022,종로구,교남동,11110580,2,4100.255
2022,종로구,교남동,11110580,3,3928.262
2022,종로구,교남동,11110580,4,3620.462
2022,종로구,교남동,11110580,5,3688.911
2022,종로구,교남동,11110580,6,4171.496
2022,종로구,교남동,11110580,7,5244.107
2022,종로구,교남동,11110580,8,5287.581
2022,종로구,교남동,11110580,9,4251.559
2022,종로구,교남동,11110580,10,3664.314
2022,종로구,교남동,11110580,11,3655.367
2022,종로구,교남동,11110580,12,4539.875
2023,종로구,교남동,11110580,1,4720.711
2023,종로구,교남동,11110580,2,4176.877
2023,종로구,교남동,11110580,3,3889.659
2023,종로구,교남동,11110580,4,3604.467
2023,종로구,교남동,11110580,5,3854.335
2023,종로구,교남동,11110580,6,4359.037
2023,종로구,교남동,11110580,7,5215.111
2023,종로구,교남동,11110580,8,5453.286
2023,종로구,교남동,11110580,9,4584.468
2023,종로구,교남동,11110580,10,3635.707
2023,종로구,교남동,11110580,11,3929.766
2023,종로구,교남동,11110580,12,4468.145
2024,종로구,교남동,11110580,1,5457.807
2024,종로구,교남동,11110580,2,4759.339
2024,종로구,교남동,11110580,3,4599.652
2024,종로구,교남동,11110580,4,4184.404
2024,종로구,교남동,11110580,5,4397.37
2024,종로구,교남동,11110580,6,5145.259
2024,종로구,교남동,11110580,7,6263.418
2024,종로구,교남동,11110580,8,7052.774
2024,종로구,교남동,11110580,9,5838.542
2024,종로구,교남동,11110580,10,4387.545
2024,종로구,교남동,11110580,11,4318.357
2024,종로구,교남동,11110580,12,5089.883
2025,종로구,교남동,11110580,1,5277.559
2025,종로구,교남동,11110580,2,5024.947
2025,종로구,교남동,11110580,3,4618.768
2025,종로구,교남동,11110580,4,4305.971
2025,종로구,교남동,11110580,5,4416.672
2025,종로구,교남동,11110580,6,0.0
2025,종로구,교남동,11110580,7,0.0
2025,종로구,교남동,11110580,8,0.0
2025,종로구,교남동,11110580,9,0.0
2025,종로구,교남동,11110580,10,0.0
2025,종로구,교남동,11110580,11,0.0
2025,종로구,교남동,11110580,12,0.0
2018,종로구,가회동,11110600,1,4462.82
2018,종로구,가회동,11110600,2,4502.515
2018,종로구,가회동,11110600,3,3478.133
2018,종로구,가회동,11110600,4,3295.623
2018,종로구,가회동,11110600,5,3164.272
2018,종로구,가회동,11110600,6,3530.612
2018,종로구,가회동,11110600,7,4143.741
2018,종로구,가회동,11110600,8,4938.726
2018,종로구,가회동,11110600,9,3891.616
2018,종로구,가회동,11110600,10,2970.245
2018,종로구,가회동,11110600,11,3175.455
2018,종로구,가회동,11110600,12,3823.093
2019,종로구,가회동,11110600,1,4373.872
2019,종로구,가회동,11110600,2,3971.191
2019,종로구,가회동,11110600,3,3382.775
2019,종로구,가회동,11110600,4,3370.845
2019,종로구,가회동,11110600,5,3089.73
2019,종로구,가회동,11110600,6,3340.984
2019,종로구,가회동,11110600,7,3933.933
2019,종로구,가회동,11110600,8,4434.075
2019,종로구,가회동,11110600,9,3937.829
2019,종로구,가회동,11110600,10,3205.329
2019,종로구,가회동,11110600,11,3111.607
2019,종로구,가회동,11110600,12,3804.912
2020,종로구,가회동,11110600,1,4043.429
2020,종로구,가회동,11110600,2,3919.15
2020,종로구,가회동,11110600,3,3371.384
2020,종로구,가회동,11110600,4,2877.294
2020,종로구,가회동,11110600,5,2791.543
2020,종로구,가회동,11110600,6,3424.654
2020,종로구,가회동,11110600,7,3806.892
2020,종로구,가회동,11110600,8,4033.611
2020,종로구,가회동,11110600,9,3567.194
2020,종로구,가회동,11110600,10,2892.645
2020,종로구,가회동,11110600,11,3144.215
2020,종로구,가회동,11110600,12,3775.251
2021,종로구,가회동,11110600,1,4405.065
2021,종로구,가회동,11110600,2,4001.685
2021,종로구,가회동,11110600,3,3462.323
2021,종로구,가회동,11110600,4,3145.88
2021,종로구,가회동,11110600,5,2966.127
2021,종로구,가회동,11110600,6,3443.538
2021,종로구,가회동,11110600,7,4227.821
2021,종로구,가회동,11110600,8,4586.584
2021,종로구,가회동,11110600,9,3763.955
2021,종로구,가회동,11110600,10,3228.775
2021,종로구,가회동,11110600,11,3247.483
2021,종로구,가회동,11110600,12,3875.786
2022,종로구,가회동,11110600,1,4678.898
2022,종로구,가회동,11110600,2,4376.569
2022,종로구,가회동,11110600,3,3750.907
2022,종로구,가회동,11110600,4,3413.628
2022,종로구,가회동,11110600,5,3239.421
2022,종로구,가회동,11110600,6,3692.38
2022,종로구,가회동,11110600,7,4532.439
2022,종로구,가회동,11110600,8,4812.974
2022,종로구,가회동,11110600,9,4032.44
2022,종로구,가회동,11110600,10,3310.138
2022,종로구,가회동,11110600,11,3300.098
2022,종로구,가회동,11110600,12,4155.995
2023,종로구,가회동,11110600,1,4839.165
2023,종로구,가회동,11110600,2,4457.545
2023,종로구,가회동,11110600,3,3608.392
2023,종로구,가회동,11110600,4,3319.369
2023,종로구,가회동,11110600,5,3225.627
2023,종로구,가회동,11110600,6,3764.288
2023,종로구,가회동,11110600,7,4575.189
2023,종로구,가회동,11110600,8,5051.979
2023,종로구,가회동,11110600,9,4569.061
2023,종로구,가회동,11110600,10,3364.507
2023,종로구,가회동,11110600,11,3464.037
2023,종로구,가회동,11110600,12,4178.384
2024,종로구,가회동,11110600,1,4716.191
2024,종로구,가회동,11110600,2,4290.562
2024,종로구,가회동,11110600,3,3778.575
2024,종로구,가회동,11110600,4,3499.099
2024,종로구,가회동,11110600,5,3347.626
2024,종로구,가회동,11110600,6,3818.639
2024,종로구,가회동,11110600,7,4656.818
2024,종로구,가회동,11110600,8,5335.216
2024,종로구,가회동,11110600,9,5043.91
2024,종로구,가회동,11110600,10,3778.509
2024,종로구,가회동,11110600,11,3435.603
2024,종로구,가회동,11110600,12,4175.884
2025,종로구,가회동,11110600,1,4814.904
2025,종로구,가회동,11110600,2,4854.457
2025,종로구,가회동,11110600,3,4042.922
2025,종로구,가회동,11110600,4,3619.607
2025,종로구,가회동,11110600,5,3356.64
2025,종로구,가회동,11110600,6,0.0
2025,종로구,가회동,11110600,7,0.0
2025,종로구,가회동,11110600,8,0.0
2025,종로구,가회동,11110600,9,0.0
2025,종로구,가회동,11110600,10,0.0
2025,종로구,가회동,11110600,11,0.0
2025,종로구,가회동,11110600,12,0.0
2018,종로구,종로1.2.3.4가동,11110615,1,49103.451
2018,종로구,종로1.2.3.4가동,11110615,2,47260.515
2018,종로구,종로1.2.3.4가동,11110615,3,37836.938
2018,종로구,종로1.2.3.4가동,11110615,4,34579.244
2018,종로구,종로1.2.3.4가동,11110615,5,34642.395
2018,종로구,종로1.2.3.4가동,11110615,6,40362.901
2018,종로구,종로1.2.3.4가동,11110615,7,48603.459
2018,종로구,종로1.2.3.4가동,11110615,8,59759.182
2018,종로구,종로1.2.3.4가동,11110615,9,44636.536
2018,종로구,종로1.2.3.4가동,11110615,10,33488.578
2018,종로구,종로1.2.3.4가동,11110615,11,34581.896
2018,종로구,종로1.2.3.4가동,11110615,12,41490.465
2019,종로구,종로1.2.3.4가동,11110615,1,47354.961
2019,종로구,종로1.2.3.4가동,11110615,2,42350.735
2019,종로구,종로1.2.3.4가동,11110615,3,37259.601
2019,종로구,종로1.2.3.4가동,11110615,4,36147.824
2019,종로구,종로1.2.3.4가동,11110615,5,36451.338
2019,종로구,종로1.2.3.4가동,11110615,6,40342.498
2019,종로구,종로1.2.3.4가동,11110615,7,48233.168
2019,종로구,종로1.2.3.4가동,11110615,8,53162.133
2019,종로구,종로1.2.3.4가동,11110615,9,45446.218
2019,종로구,종로1.2.3.4가동,11110615,10,37314.078
2019,종로구,종로1.2.3.4가동,11110615,11,35396.852
2019,종로구,종로1.2.3.4가동,11110615,12,42351.486
2020,종로구,종로1.2.3.4가동,11110615,1,44739.196
2020,종로구,종로1.2.3.4가동,11110615,2,42373.921
2020,종로구,종로1.2.3.4가동,11110615,3,37289.749
2020,종로구,종로1.2.3.4가동,11110615,4,32782.223
2020,종로구,종로1.2.3.4가동,11110615,5,33280.564
2020,종로구,종로1.2.3.4가동,11110615,6,41470.667
2020,종로구,종로1.2.3.4가동,11110615,7,46051.107
2020,종로구,종로1.2.3.4가동,11110615,8,47845.43
2020,종로구,종로1.2.3.4가동,11110615,9,36996.295
2020,종로구,종로1.2.3.4가동,11110615,10,31991.238
2020,종로구,종로1.2.3.4가동,11110615,11,33317.158
2020,종로구,종로1.2.3.4가동,11110615,12,39097.159
2021,종로구,종로1.2.3.4가동,11110615,1,44182.754
2021,종로구,종로1.2.3.4가동,11110615,2,39926.136
2021,종로구,종로1.2.3.4가동,11110615,3,35201.792
2021,종로구,종로1.2.3.4가동,11110615,4,32732.239
2021,종로구,종로1.2.3.4가동,11110615,5,32581.623
2021,종로구,종로1.2.3.4가동,11110615,6,39399.338
2021,종로구,종로1.2.3.4가동,11110615,7,47613.15
2021,종로구,종로1.2.3.4가동,11110615,8,49223.921
2021,종로구,종로1.2.3.4가동,11110615,9,40990.373
2021,종로구,종로1.2.3.4가동,11110615,10,34357.86
2021,종로구,종로1.2.3.4가동,11110615,11,33719.705
2021,종로구,종로1.2.3.4가동,11110615,12,39976.855
2022,종로구,종로1.2.3.4가동,11110615,1,45803.301
2022,종로구,종로1.2.3.4가동,11110615,2,42671.462
2022,종로구,종로1.2.3.4가동,11110615,3,37385.243
2022,종로구,종로1.2.3.4가동,11110615,4,33612.725
2022,종로구,종로1.2.3.4가동,11110615,5,34668.067
2022,종로구,종로1.2.3.4가동,11110615,6,40074.395
2022,종로구,종로1.2.3.4가동,11110615,7,49229.125
2022,종로구,종로1.2.3.4가동,11110615,8,51002.221
2022,종로구,종로1.2.3.4가동,11110615,9,42487.063
2022,종로구,종로1.2.3.4가동,11110615,10,34281.696
2022,종로구,종로1.2.3.4가동,11110615,11,33459.821
2022,종로구,종로1.2.3.4가동,11110615,12,42654.597
2023,종로구,종로1.2.3.4가동,11110615,1,47737.627
2023,종로구,종로1.2.3.4가동,11110615,2,43094.932
2023,종로구,종로1.2.3.4가동,11110615,3,36568.678
2023,종로구,종로1.2.3.4가동,11110615,4,33379.495
2023,종로구,종로1.2.3.4가동,11110615,5,35631.83
2023,종로구,종로1.2.3.4가동,11110615,6,41777.469
2023,종로구,종로1.2.3.4가동,11110615,7,49069.394
2023,종로구,종로1.2.3.4가동,11110615,8,53430.193
2023,종로구,종로1.2.3.4가동,11110615,9,47100.968
2023,종로구,종로1.2.3.4가동,11110615,10,34384.536
2023,종로구,종로1.2.3.4가동,11110615,11,35530.214
2023,종로구,종로1.2.3.4가동,11110615,12,41748.446
2024,종로구,종로1.2.3.4가동,11110615,1,46503.974
2024,종로구,종로1.2.3.4가동,11110615,2,41964.128
2024,종로구,종로1.2.3.4가동,11110615,3,37623.771
2024,종로구,종로1.2.3.4가동,11110615,4,34318.747
2024,종로구,종로1.2.3.4가동,11110615,5,34939.1
2024,종로구,종로1.2.3.4가동,11110615,6,41353.048
2024,종로구,종로1.2.3.4가동,11110615,7,50163.502
2024,종로구,종로1.2.3.4가동,11110615,8,55731.303
2024,종로구,종로1.2.3.4가동,11110615,9,49742.51
2024,종로구,종로1.2.3.4가동,11110615,10,38292.989
2024,종로구,종로1.2.3.4가동,11110615,11,35091.72
2024,종로구,종로1.2.3.4가동,11110615,12,42488.522
2025,종로구,종로1.2.3.4가동,11110615,1,47232.986
2025,종로구,종로1.2.3.4가동,11110615,2,46306.987
2025,종로구,종로1.2.3.4가동,11110615,3,39801.928
2025,종로구,종로1.2.3.4가동,11110615,4,36202.479
2025,종로구,종로1.2.3.4가동,11110615,5,35653.28
2025,종로구,종로1.2.3.4가동,11110615,6,0.0
2025,종로구,종로1.2.3.4가동,11110615,7,0.0
2025,종로구,종로1.2.3.4가동,11110615,8,0.0
2025,종로구,종로1.2.3.4가동,11110615,9,0.0
2025,종로구,종로1.2.3.4가동,11110615,10,0.0
2025,종로구,종로1.2.3.4가동,11110615,11,0.0
2025,종로구,종로1.2.3.4가동,11110615,12,0.0
2018,종로구,종로5.6가동,11110630,1,11021.455
2018,종로구,종로5.6가동,11110630,2,10937.052
2018,종로구,종로5.6가동,11110630,3,8660.588
2018,종로구,종로5.6가동,11110630,4,7958.21
2018,종로구,종로5.6가동,11110630,5,7727.747
2018,종로구,종로5.6가동,11110630,6,8745.769
2018,종로구,종로5.6가동,11110630,7,10320.091
2018,종로구,종로5.6가동,11110630,8,11999.16
2018,종로구,종로5.6가동,11110630,9,9477.481
2018,종로구,종로5.6가동,11110630,10,7151.534
2018,종로구,종로5.6가동,11110630,11,7821.241
2018,종로구,종로5.6가동,11110630,12,9504.442
2019,종로구,종로5.6가동,11110630,1,10594.173
2019,종로구,종로5.6가동,11110630,2,9762.72
2019,종로구,종로5.6가동,11110630,3,8492.005
2019,종로구,종로5.6가동,11110630,4,8362.203
2019,종로구,종로5.6가동,11110630,5,8032.224
2019,종로구,종로5.6가동,11110630,6,8627.627
2019,종로구,종로5.6가동,11110630,7,9999.895
2019,종로구,종로5.6가동,11110630,8,11101.835
2019,종로구,종로5.6가동,11110630,9,9639.361
2019,종로구,종로5.6가동,11110630,10,8008.78
2019,종로구,종로5.6가동,11110630,11,7788.381
2019,종로구,종로5.6가동,11110630,12,9480.624
2020,종로구,종로5.6가동,11110630,1,9949.76
2020,종로구,종로5.6가동,11110630,2,9388.195
2020,종로구,종로5.6가동,11110630,3,8217.921
2020,종로구,종로5.6가동,11110630,4,7107.182
2020,종로구,종로5.6가동,11110630,5,7121.645
2020,종로구,종로5.6가동,11110630,6,8516.691
2020,종로구,종로5.6가동,11110630,7,9467.341
2020,종로구,종로5.6가동,11110630,8,9725.84
2020,종로구,종로5.6가동,11110630,9,7907.453
2020,종로구,종로5.6가동,11110630,10,6650.365
2020,종로구,종로5.6가동,11110630,11,7351.973
2020,종로구,종로5.6가동,11110630,12,9026.096
2021,종로구,종로5.6가동,11110630,1,10526.403
2021,종로구,종로5.6가동,11110630,2,9411.837
2021,종로구,종로5.6가동,11110630,3,8066.234
2021,종로구,종로5.6가동,11110630,4,7540.671
2021,종로구,종로5.6가동,11110630,5,7126.121
2021,종로구,종로5.6가동,11110630,6,8271.224
2021,종로구,종로5.6가동,11110630,7,10014.006
2021,종로구,종로5.6가동,11110630,8,10621.146
2021,종로구,종로5.6가동,11110630,9,8720.91
2021,종로구,종로5.6가동,11110630,10,7378.088
2021,종로구,종로5.6가동,11110630,11,7546.272
2021,종로구,종로5.6가동,11110630,12,9360.283
2022,종로구,종로5.6가동,11110630,1,10935.222
2022,종로구,종로5.6가동,11110630,2,10100.803
2022,종로구,종로5.6가동,11110630,3,8919.45
2022,종로구,종로5.6가동,11110630,4,7848.133
2022,종로구,종로5.6가동,11110630,5,7505.805
2022,종로구,종로5.6가동,11110630,6,8532.635
2022,종로구,종로5.6가동,11110630,7,10394.658
2022,종로구,종로5.6가동,11110630,8,10594.641
2022,종로구,종로5.6가동,11110630,9,8926.411
2022,종로구,종로5.6가동,11110630,10,7402.975
2022,종로구,종로5.6가동,11110630,11,7366.338
2022,종로구,종로5.6가동,11110630,12,9428.051
2023,종로구,종로5.6가동,11110630,1,10927.781
2023,종로구,종로5.6가동,11110630,2,9845.5
2023,종로구,종로5.6가동,11110630,3,8166.869
2023,종로구,종로5.6가동,11110630,4,7429.275
2023,종로구,종로5.6가동,11110630,5,7469.649
2023,종로구,종로5.6가동,11110630,6,8644.455
2023,종로구,종로5.6가동,11110630,7,10137.519
2023,종로구,종로5.6가동,11110630,8,10823.92
2023,종로구,종로5.6가동,11110630,9,10081.365
2023,종로구,종로5.6가동,11110630,10,7398.365
2023,종로구,종로5.6가동,11110630,11,7858.196
2023,종로구,종로5.6가동,11110630,12,9573.033
2024,종로구,종로5.6가동,11110630,1,10550.254
2024,종로구,종로5.6가동,11110630,2,9833.924
2024,종로구,종로5.6가동,11110630,3,8688.906
2024,종로구,종로5.6가동,11110630,4,7790.008
2024,종로구,종로5.6가동,11110630,5,7529.114
2024,종로구,종로5.6가동,11110630,6,8803.502
2024,종로구,종로5.6가동,11110630,7,10438.808
2024,종로구,종로5.6가동,11110630,8,11578.331
2024,종로구,종로5.6가동,11110630,9,10707.046
2024,종로구,종로5.6가동,11110630,10,8030.437
2024,종로구,종로5.6가동,11110630,11,7467.204
2024,종로구,종로5.6가동,11110630,12,9196.45
2025,종로구,종로5.6가동,11110630,1,10464.829
2025,종로구,종로5.6가동,11110630,2,10282.777
2025,종로구,종로5.6가동,11110630,3,8877.678
2025,종로구,종로5.6가동,11110630,4,7853.82
