행정동코드,자치구명,행정동명,평균전력사용량,평균생활인구,평균전력효율지표,지역분류
11260630,중랑구,묵제2동,3958.834666666666,18352.455830890274,0.2163701414434774,잉여가능
11260655,중랑구,망우본동,10327.473416666666,40159.96778614875,0.25729743986684045,중간
11260660,중랑구,망우제3동,3290.788958333333,10926.989511317794,0.3018014241168239,중간
11260680,중랑구,신내1동,10293.917625,33639.398112613104,0.3065195703546257,중간
11260690,중랑구,신내2동,3697.316125,16474.524711605565,0.2251524354857719,잉여가능
11290525,성북구,성북동,5409.892416666667,20386.850415856574,0.2667317103733774,중간
11290555,성북구,삼선동,6235.220291666667,25669.585636259082,0.24379096093936128,잉여가능
11290575,성북구,동선동,7777.820083333333,24923.379679682505,0.314205986548725,중간
11290580,성북구,돈암제1동,2564.8205833333336,12054.951589397591,0.2136763000094074,잉여가능
11290590,성북구,돈암제2동,4066.2140833333337,13606.429607256776,0.2985625541439556,중간
11290600,성북구,안암동,14882.218125,26113.667358032504,0.5826608720764712,수요집중
11290610,성북구,보문동,4116.994791666667,15656.116867643948,0.2637574067210596,중간
11290620,성북구,정릉제1동,3164.9726666666666,13534.783505388807,0.23437941016716882,잉여가능
11290630,성북구,정릉제2동,4569.818333333334,19367.566084940394,0.2358788879562903,잉여가능
11290640,성북구,정릉제3동,5857.203041666667,16263.379150028011,0.36985684887828074,수요집중
11290650,성북구,정릉제4동,5445.59475,18048.80699320946,0.3022672228015269,중간
11290660,성북구,길음제1동,7169.858749999999,35208.769914491706,0.20385895674878765,잉여가능
11290685,성북구,길음제2동,7570.056583333334,18711.3062427187,0.4047058278326661,수요집중
11290705,성북구,종암동,8142.230041666667,38006.66183179597,0.21466143691972916,잉여가능
11290715,성북구,월곡제1동,5696.543000000001,25529.717648579473,0.22371702825864084,잉여가능
11290725,성북구,월곡제2동,9126.375208333333,22032.068962933456,0.4153832208978483,수요집중
11290760,성북구,장위제1동,4217.073541666667,21687.219369626677,0.1948121721261377,잉여가능
11290770,성북구,장위제2동,3119.6740416666667,11335.383862504239,0.2764726162830659,중간
11290780,성북구,장위제3동,2528.578375,7943.399522544565,0.31949505629811675,중간
11290810,성북구,석관동,8029.0185833333335,26809.8217939044,0.3001018760398752,중간
11305534,강북구,삼양동,4161.343,21982.963988437972,0.18916651575123214,잉여가능
11305535,강북구,미아동,7468.387208333334,22323.21345909205,0.33563275196965203,수요집중
11305545,강북구,송중동,8537.785666666667,34326.12603838588,0.24894336714096935,잉여가능
11305555,강북구,송천동,6631.531041666666,26093.734204107754,0.2543064614159052,중간
11305575,강북구,삼각산동,2724.0726250000002,19627.75949663566,0.13909928431216304,잉여가능
11305590,강북구,번1동,6125.466666666667,17979.452859110894,0.34159735763295535,수요집중
11305600,강북구,번2동,3003.1225833333333,11320.513389494305,0.26616980625570336,중간
11305606,강북구,번3동,3355.13025,14359.855096385714,0.23336610530586158,잉여가능
11305610,강북구,수유1동,5146.090458333333,16269.325118819994,0.31645956967912553,중간
11305620,강북구,수유2동,4347.563625,16990.744687553753,0.25594572414676214,중간
11305630,강북구,수유3동,7966.046208333333,26915.177971515306,0.29726150607454177,중간
11305645,강북구,우이동,4709.398958333333,18348.906335230797,0.25742952584093903,중간
11305660,강북구,인수동,6399.7615000000005,26466.827126378408,0.24190017640609587,잉여가능
11320511,도봉구,창제1동,4927.258041666667,19634.217945499306,0.25203205780459254,잉여가능
11320512,도봉구,창제2동,6111.096666666667,29556.744814282818,0.20683365473218426,잉여가능
11320513,도봉구,창제3동,2599.8013333333333,9851.601375497592,0.2646585948323151,중간
11320514,도봉구,창제4동,7505.543041666667,27670.13059514564,0.2709218051085439,중간
11320515,도봉구,창제5동,6694.827875,18932.68258965651,0.3549177298327213,수요집중
11320521,도봉구,도봉제1동,5866.408875,17768.80582748012,0.33063341576015287,수요집중
11320522,도봉구,도봉제2동,5495.028791666667,18529.981108590222,0.29657480096066985,중간
11320660,도봉구,쌍문제1동,4852.3285000000005,16509.59354532115,0.2945499385120685,중간
11320670,도봉구,쌍문제2동,4445.291583333333,17056.57386292992,0.26021234339999294,중간
11320680,도봉구,쌍문제3동,4074.1107083333336,16329.060885395447,0.24957363129995683,잉여가능
11320681,도봉구,쌍문제4동,2936.7843749999997,12294.248194081794,0.24043011615806875,잉여가능
11320690,도봉구,방학제1동,8345.689916666668,23214.575895468497,0.35935807697583183,수요집중
11320700,도봉구,방학제2동,3839.5882916666665,10850.56257195327,0.3544480952864419,수요집중
11320710,도봉구,방학제3동,4489.309958333333,20417.628425932817,0.21994073414586823,잉여가능
11350560,노원구,월계1동,6448.675958333333,21972.956566299075,0.2963519509643746,중간
11350570,노원구,월계2동,3984.0910000000003,18885.123693630423,0.2117806282464961,잉여가능
11350580,노원구,월계3동,4800.4675,23130.438731128437,0.207662125775405,잉여가능
11350595,노원구,공릉1동,9407.088625,41370.62583629488,0.22823435787030347,잉여가능
11350600,노원구,공릉2동,16427.96479166667,45710.158211398666,0.3618930825547964,수요집중
11350611,노원구,하계1동,6680.063333333333,24935.668401701023,0.26909565684816333,중간
11350612,노원구,하계2동,2335.0435416666664,16083.095006779467,0.14581198168009932,잉여가능
11350619,노원구,중계본동,4943.408833333334,19955.935490632346,0.24758201939170243,잉여가능
11350621,노원구,중계1동,4289.456041666667,24884.621828263214,0.17233715275947337,잉여가능
11350624,노원구,중계4동,4386.976958333334,15544.217196183361,0.282682717331414,중간
11350625,노원구,중계2.3동,6615.9925,30464.192572285396,0.21773115554402725,잉여가능
11350630,노원구,상계1동,7881.2465,35009.87577922096,0.22505853472286694,잉여가능
11350640,노원구,상계2동,8986.454333333333,28485.959961008062,0.3156122917794405,중간
11350665,노원구,상계3.4동,3035.416583333333,20202.420834516193,0.150095718975219,잉여가능
11350670,노원구,상계5동,3939.4952916666666,17001.162069633454,0.23240883459769454,잉여가능
11350695,노원구,상계6.7동,11758.838708333335,45535.06884598825,0.2583376638046139,중간
11350700,노원구,상계8동,3272.342875,17581.621112680376,0.18651974701200144,잉여가능
11350710,노원구,상계9동,1904.8984583333333,17002.82742493867,0.11216037246837875,잉여가능
11350720,노원구,상계10동,3102.623625,12608.860210391913,0.2464758579948468,잉여가능
11380510,은평구,녹번동,8651.38325,32157.772594172042,0.2693919853104112,중간
11380520,은평구,불광제1동,20735.567708333332,26118.541290756704,0.795268378187253,수요집중
11380530,은평구,불광제2동,5254.894125,21102.833456078297,0.24903860391124089,잉여가능
11380551,은평구,갈현제1동,4258.9807083333335,18419.599426194458,0.23130197701527114,잉여가능
11380552,은평구,갈현제2동,6229.414458333334,21566.425978770585,0.2894158022351882,중간
11380560,은평구,구산동,5526.689291666667,24979.050205414333,0.22142816845624438,잉여가능
11380570,은평구,대조동,8315.952333333333,50131.292043357804,0.1661609228989259,잉여가능
11380580,은평구,응암제1동,8354.726666666667,22503.633120268412,0.37207095134896834,수요집중
11380590,은평구,응암제2동,5061.914625,15958.17258234129,0.3172347373087167,중간
11380600,은평구,응암제3동,5720.886125,24587.906809673335,0.23320945247559674,잉여가능
11380625,은평구,역촌동,8345.934041666666,39911.600548838134,0.20932809196987903,잉여가능
11380631,은평구,신사제1동,4962.315875,22890.200737547795,0.21673077751984102,잉여가능
11380632,은평구,신사제2동,3210.3239166666667,12669.004476169828,0.25362732232867946,중간
11380640,은평구,증산동,3532.2942916666666,14609.324646053143,0.2419888489411278,잉여가능
11380650,은평구,수색동,5212.077916666666,14410.4839479296,0.36906969088084013,수요집중
11380690,은평구,진관동,15306.322958333332,56882.48678128684,0.2693488011131728,중간
11410520,서대문구,천연동,3590.922458333333,15331.275968030697,0.23612782469809568,잉여가능
11410555,서대문구,북아현동,3700.324375,42818.359731613375,0.08665427464159352,잉여가능
11410565,서대문구,충현동,9546.226083333333,41805.42940207455,0.2286682438294131,잉여가능
11410585,서대문구,신촌동,36198.32854166667,58167.31143759817,0.6307693343205788,수요집중
11410615,서대문구,연희동,9990.3465,37620.76862954052,0.26628247218512546,중간
11410620,서대문구,홍제제1동,4710.521958333334,24220.726009640755,0.19447640161368285,잉여가능
11410640,서대문구,홍제제3동,3620.789625,14608.455651669434,0.2479186642326879,잉여가능
11410655,서대문구,홍제제2동,2396.2537916666665,9578.1648007065,0.2511118735006325,잉여가능
11410660,서대문구,홍은제1동,4011.5214166666665,14793.507647086328,0.272397525904266,중간
11410685,서대문구,홍은제2동,6407.618750000001,22234.262090324322,0.28877146709659235,중간
11410690,서대문구,남가좌제1동,3938.069125,8058.333016059027,0.4919458655815283,수요집중
11410700,서대문구,남가좌제2동,6724.40075,20646.78887127117,0.3282968995886542,수요집중
11410710,서대문구,북가좌제1동,3333.681375,13718.218250741758,0.24326274877667098,잉여가능
11410720,서대문구,북가좌제2동,5663.973541666666,31430.806202348307,0.18152474608995461,잉여가능
11440555,마포구,아현동,8687.417791666667,27356.961371754227,0.3182829453239214,중간
11440565,마포구,공덕동,11139.961333333333,37331.43002041036,0.2997825137731461,중간
11440585,마포구,도화동,8475.142,16405.467448733572,0.5178893164021199,수요집중
11440590,마포구,용강동,9011.200708333334,25014.396285152554,0.36128770709063246,수요집중
11440600,마포구,대흥동,7361.304708333333,23447.28969573798,0.31840709092548114,중간
11440610,마포구,염리동,4968.661791666666,17169.72764510004,0.2904627287870026,중간
11440630,마포구,신수동,5106.814375,16589.568220039797,0.30828084831983077,중간
11440655,마포구,서강동,8442.422958333334,27111.83211284416,0.31386457072608187,중간
11440660,마포구,서교동,30271.974375,74172.61444982655,0.4089652031131949,수요집중
11440680,마포구,합정동,8223.590375,20791.781800162837,0.39646149925714597,수요집중
11440690,마포구,망원제1동,4894.086833333334,19957.527249332412,0.24599684343673042,잉여가능
11440700,마포구,망원제2동,3884.6912916666665,16002.65819303573,0.24264428796449633,잉여가능
11440710,마포구,연남동,5550.171249999999,17345.46220557703,0.32057229832940665,중간
11440720,마포구,성산제1동,4803.807041666667,20357.42426291844,0.2364750852089401,잉여가능
11440730,마포구,성산제2동,9943.972791666667,35294.00224124982,0.28226016049161146,중간
11440740,마포구,상암동,55588.57095833333,48749.197159367184,1.1419747108060199,수요집중
11470510,양천구,목1동,38517.32920833333,40701.02692849692,0.9507149288835203,수요집중
11470520,양천구,목2동,5192.506958333333,22367.290992217935,0.23218789128169723,잉여가능
11470530,양천구,목3동,4771.699125,18138.570452029882,0.2630091647701148,중간
11470540,양천구,목4동,4635.652333333333,17603.13739135085,0.26336189806671684,중간
11470550,양천구,목5동,9171.913208333333,38212.20459552711,0.23991938824246706,잉여가능
11470560,양천구,신월1동,4539.689666666666,14548.029514312437,0.3118500008550341,중간
11470570,양천구,신월2동,3972.490416666667,12343.500691244342,0.3226153858214786,수요집중
11470580,양천구,신월3동,3354.171083333333,12995.949632524818,0.2582237254882987,중간
11470590,양천구,신월4동,3455.7595,11452.026389738516,0.3017726738778643,중간
11470600,양천구,신월5동,3314.3835,11563.350209355114,0.2912709721168084,중간
11470610,양천구,신월6동,2983.985083333333,4334.567815700648,0.6893696037255511,수요집중
11470611,양천구,신월7동,3998.700666666667,14619.416174096177,0.2735757535986385,중간
11470620,양천구,신정1동,4601.583083333334,15864.667579900015,0.2901920711365291,중간
11470630,양천구,신정2동,4255.809208333333,13847.794490151571,0.3075629822353204,중간
11470640,양천구,신정3동,10115.142625,40825.314549178074,0.24800953999604958,잉여가능
11470650,양천구,신정4동,9043.956541666666,33108.54355375967,0.2732523730093538,중간
11470670,양천구,신정6동,4826.92675,19511.254133217564,0.2475733912738816,잉여가능
11470680,양천구,신정7동,4597.198208333333,20956.693000669904,0.21920876742877815,잉여가능
11500510,강서구,염창동,10499.847083333332,29799.7388766362,0.3524810074435274,수요집중
11500520,강서구,등촌제1동,9501.805666666667,21881.124125543338,0.4341035147541787,수요집중
11500530,강서구,등촌제2동,4005.4106666666667,14974.401302477096,0.267556587535013,중간
11500535,강서구,등촌제3동,10748.199416666666,39331.80852590729,0.27357431590935466,중간
11500540,강서구,화곡제1동,12348.306125000001,45815.84781127281,0.2694422350268195,중간
11500550,강서구,화곡제2동,3113.87275,11957.821937485023,0.2608841300316362,중간
11500560,강서구,화곡제3동,4745.001125,18545.660277841966,0.2559943696147819,중간
11500570,강서구,화곡제4동,4703.99275,17353.115259582104,0.2711317616370189,중간
11500590,강서구,화곡본동,6125.225666666666,26800.721164620594,0.22891764202857934,잉여가능
11500591,강서구,화곡제6동,8727.573791666668,20728.535511005353,0.42108210807340263,수요집중
11500593,강서구,화곡제8동,5112.072291666666,33006.03268796142,0.15535104806924369,잉여가능
11500603,강서구,가양제1동,49827.399666666664,47754.0663507379,1.048778257586875,수요집중
11500604,강서구,가양제2동,2947.8628750000003,15425.713088095305,0.19154241061579746,잉여가능
11500605,강서구,가양제3동,2770.9616666666666,11750.10412932237,0.2362864320395983,잉여가능
11500611,강서구,발산제1동,19314.355708333333,33939.348820045416,0.5704559699870181,수요집중
11500615,강서구,우장산동,8716.604375,33323.49268351824,0.26157096555771503,중간
11500620,강서구,공항동,16461.07725,35206.47150999373,0.46806125984196717,수요집중
11500630,강서구,방화제1동,9719.010333333334,33500.56400161303,0.29021930668892343,중간
11500640,강서구,방화제2동,9036.588583333332,27409.712950549918,0.3298222638493979,수요집중
11500641,강서구,방화제3동,3834.7049583333333,15127.526324647819,0.25488053255445037,중간
11530510,구로구,신도림동,17063.809416666667,33619.37578111,0.5076615976866411,수요집중
11530520,구로구,구로제1동,20763.682291666668,15905.326583206182,1.3059699705790424,수요집중
11530530,구로구,구로제2동,15101.002124999999,33823.96779853852,0.44660218916754624,수요집중
11530540,구로구,구로제3동,28588.476916666667,40007.798181238155,0.7147926746824921,수요집중
11530550,구로구,구로제4동,5609.8654166666665,18299.21999026625,0.30692234611633423,중간
