연도,자치구명,행정동명,행정동코드,월,전력사용량,평균생활인구,전력효율지표
2024,강북구,번1동,11305590,5,4705.678,19236.017284946236,0.24462849717246718
2024,강북구,번1동,11305590,6,5499.012,18874.280024444444,0.29134949745781685
2024,강북구,번1동,11305590,7,6531.911,18607.15930672043,0.35104289119730603
2024,강북구,번1동,11305590,8,8175.437,18067.709325672044,0.4524888491749027
2024,강북구,번1동,11305590,9,7726.189,18204.127681527778,0.42441962258043125
2024,강북구,번1동,11305590,10,5397.391,18021.551981989247,0.2994964587619399
2024,강북구,번1동,11305590,11,4791.319,17780.116367916668,0.2694762453099405
2024,강북구,번1동,11305590,12,5715.633,17880.924416801077,0.3196497489038956
2025,강북구,번1동,11305590,1,6671.913,17540.459925537634,0.38037275124617337
2025,강북구,번1동,11305590,2,6703.209,17767.153954761903,0.37728096559907526
2025,강북구,번1동,11305590,3,5407.444,17897.03751061828,0.30214184871612265
2025,강북구,번1동,11305590,4,5007.497,17305.434286805554,0.289359799760584
2025,강북구,번1동,11305590,5,4600.287,16956.710487768818,0.2712959570382634
2022,강북구,번2동,11305600,6,2650.752,13159.430493333333,0.20143364117032958
2022,강북구,번2동,11305600,7,3255.267,12961.483990860213,0.2511492512967998
2022,강북구,번2동,11305600,8,3737.001,12644.282277553762,0.29554868500792303
2022,강북구,번2동,11305600,9,3104.5,12587.073505694445,0.24664192185701556
2022,강북구,번2동,11305600,10,2576.663,12512.249136155915,0.20593124161461648
2022,강북구,번2동,11305600,11,2651.014,12108.416071388889,0.21893978406177425
2022,강북구,번2동,11305600,12,2964.199,12196.255562365592,0.24304172578563635
2023,강북구,번2동,11305600,1,3433.717,12462.447455510752,0.2755250934664242
2023,강북구,번2동,11305600,2,3215.17,12176.130810714285,0.26405514608719854
2023,강북구,번2동,11305600,3,2629.719,12047.590909811828,0.21827758094427807
2023,강북구,번2동,11305600,4,2619.656,11970.09069138889,0.21885013802648484
2023,강북구,번2동,11305600,5,2463.675,11816.901944758065,0.2084873862470254
2023,강북구,번2동,11305600,6,2645.767,11729.42311763889,0.22556667736039415
2023,강북구,번2동,11305600,7,3103.82,11838.055490322582,0.2621900195126913
2023,강북구,번2동,11305600,8,3812.001,11780.642695295699,0.3235817517428167
2023,강북구,번2동,11305600,9,3383.217,11832.532987361112,0.2859250004723227
2023,강북구,번2동,11305600,10,2594.21,11704.724840994624,0.22163784584786136
2023,강북구,번2동,11305600,11,2657.725,11591.740848472224,0.2292774687376042
2023,강북구,번2동,11305600,12,3007.953,11957.678231586022,0.25154991978748337
2024,강북구,번2동,11305600,1,3336.81,11863.245320833334,0.2812729493286417
2024,강북구,번2동,11305600,2,3182.876,11826.13398678161,0.2691391796810003
2024,강북구,번2동,11305600,3,2776.291,11392.10343951613,0.24370310669492315
2024,강북구,번2동,11305600,4,2670.124,10263.029719166667,0.26016917743241297
2024,강북구,번2동,11305600,5,2414.523,10057.99947876344,0.24005996471744187
2024,강북구,번2동,11305600,6,2684.319,10593.379159861111,0.25339591451338117
2024,강북구,번2동,11305600,7,3114.062,10678.509267607527,0.29161954369850834
2024,강북구,번2동,11305600,8,4025.274,10651.307524596774,0.3779136026919272
2024,강북구,번2동,11305600,9,3858.428,10492.79971625,0.3677214951529596
2024,강북구,번2동,11305600,10,2819.731,10441.45280577957,0.27005159650189847
2024,강북구,번2동,11305600,11,2640.622,10227.106554583333,0.25819834631688576
2024,강북구,번2동,11305600,12,2985.252,10297.294350268818,0.2899064451743159
2025,강북구,번2동,11305600,1,3380.413,10714.23594811828,0.3155066788120991
2025,강북구,번2동,11305600,2,3401.339,10462.810517708333,0.32508846396895225
2025,강북구,번2동,11305600,3,2834.374,10260.157820026881,0.27625052652382825
2025,강북구,번2동,11305600,4,2755.43,10090.036098472221,0.27308425590441765
2025,강북구,번2동,11305600,5,2480.864,10113.651806451613,0.24529853780584268
2022,강북구,번3동,11305606,6,3017.797,15165.732012777778,0.19898788910798218
2022,강북구,번3동,11305606,7,3744.952,14642.234920967741,0.25576368773029406
2022,강북구,번3동,11305606,8,4154.733,14207.69536545699,0.2924283561218068
2022,강북구,번3동,11305606,9,3331.072,14285.550416666667,0.23317771474270285
2022,강북구,번3동,11305606,10,2813.686,14200.515014112905,0.1981397151584765
2022,강북구,번3동,11305606,11,2955.909,14389.447540000001,0.20542199356737778
2022,강북구,번3동,11305606,12,3484.791,14515.962982123656,0.2400661261186395
2023,강북구,번3동,11305606,1,3912.137,14964.347059139784,0.26143051778597864
2023,강북구,번3동,11305606,2,3712.649,14659.956326934524,0.2532510273020939
2023,강북구,번3동,11305606,3,2933.638,14390.88204327957,0.20385393968050666
2023,강북구,번3동,11305606,4,2895.192,14433.354650277779,0.20059037348910985
2023,강북구,번3동,11305606,5,2767.01,14499.285572043013,0.1908376786050236
2023,강북구,번3동,11305606,6,3043.053,14443.669200416667,0.21068420757740802
2023,강북구,번3동,11305606,7,3590.642,14588.636413709679,0.2461259502379326
2023,강북구,번3동,11305606,8,4354.623,14346.493768682796,0.3035322128327815
2023,강북구,번3동,11305606,9,3682.911,14557.456303333332,0.25299138278414035
2023,강북구,번3동,11305606,10,2818.407,14479.447041801075,0.1946488005973896
2023,강북구,번3동,11305606,11,3002.279,14370.90960138889,0.20891363756890113
2023,강북구,번3동,11305606,12,3383.214,14524.382488172043,0.2329334140542723
2024,강북구,번3동,11305606,1,3750.786,14592.368700268817,0.25703750206989384
2024,강북구,번3동,11305606,2,3581.122,14585.957971264368,0.24551846420064613
